Pseudo Store ID,Latitude,Longitude,Visits,Chain
101080,36.38405287,-94.17345888,57560,Casey's General Store
101081,45.61418159,-95.53199341,35486,Casey's General Store
101082,40.82604996,-96.70652446,32551,Casey's General Store
101083,42.2650295,-94.07301127,22477,Casey's General Store
101084,40.13805479,-97.17949381,29060,Casey's General Store
101085,42.02067509,-97.42708785,93615,Casey's General Store
101086,41.68257485,-88.38089874,41482,Casey's General Store
101087,42.12466507,-89.2641884,67233,Casey's General Store
101088,45.44284719,-93.60186304,46535,Casey's General Store
101089,41.14869787,-100.7908438,23735,Casey's General Store
101090,37.56712999,-90.28521391,42854,Casey's General Store
101091,38.94741801,-94.81670143,85682,Casey's General Store
101092,43.6974903,-92.3966499,47775,Casey's General Store
101093,42.26680557,-94.74432995,22366,Casey's General Store
101094,38.49955069,-94.95148762,39855,Casey's General Store
101095,36.73157368,-91.85643177,28634,Casey's General Store
101096,42.64796465,-95.19887807,79982,Casey's General Store
101097,41.52210167,-87.41257519,41653,Casey's General Store
101098,39.1125108,-88.54766118,35373,Casey's General Store
101099,44.70860957,-96.27712057,25132,Casey's General Store
101100,42.82264709,-96.56312782,33737,Casey's General Store
101101,35.31916722,-97.53057866,47510,Casey's General Store
101102,40.01074345,-88.1608288,22216,Casey's General Store
101103,38.58200369,-89.9664761,21553,Casey's General Store
101104,40.14666811,-87.61241864,35225,Casey's General Store
101105,36.51725758,-91.54171343,106301,Casey's General Store
101106,41.48904317,-91.54739899,102222,Casey's General Store
101107,37.83227995,-96.84877185,38467,Casey's General Store
101108,40.9885825,-94.73150071,45304,Casey's General Store
101109,44.89483461,-94.35336925,30264,Casey's General Store
101110,35.29163791,-93.72616678,66022,Casey's General Store
101111,41.7033137,-93.459285,13185,Casey's General Store
101112,37.55039376,-87.98367822,33436,Casey's General Store
101113,42.04950355,-92.89652165,21182,Casey's General Store
101114,43.01348059,-89.82240078,28690,Casey's General Store
101115,42.42448802,-92.21870045,17204,Casey's General Store
101116,39.36837435,-94.36001949,36513,Casey's General Store
101117,37.97867195,-87.40419612,54963,Casey's General Store
101118,44.52957015,-94.7218252,29259,Casey's General Store
101119,36.13204964,-88.50624722,65506,Casey's General Store
101120,35.45918517,-97.60043117,39294,Casey's General Store
101121,39.88022899,-84.04950391,90874,Casey's General Store
101122,40.92890275,-89.75686386,46146,Casey's General Store
101123,42.05916287,-93.89173137,30707,Casey's General Store
101124,37.68855554,-95.4563256,37071,Casey's General Store
101125,40.7141578,-99.06441278,61029,Casey's General Store
101126,43.39429938,-97.99551639,31993,Casey's General Store
101127,42.10621619,-93.62115429,31366,Casey's General Store
101128,41.69958088,-93.01366109,33869,Casey's General Store
101129,41.62871523,-93.85380116,65262,Casey's General Store
101130,41.27938928,-91.35703864,47140,Casey's General Store
101131,40.84303397,-96.66404422,23941,Casey's General Store
101132,37.392126,-97.64067906,28787,Casey's General Store
101133,36.34912847,-92.37380787,108224,Casey's General Store
101134,41.13466521,-100.7469351,34265,Casey's General Store
101135,45.23204848,-93.45049228,31907,Casey's General Store
101136,40.9260203,-90.64722405,94784,Casey's General Store
101137,39.1699478,-89.65507423,22107,Casey's General Store
101138,38.17586022,-92.61431049,91381,Casey's General Store
101139,41.40208207,-99.6313153,29382,Casey's General Store
101140,41.79266763,-89.73227735,28555,Casey's General Store
101141,37.8911479,-93.54243976,39467,Casey's General Store
101142,41.68712043,-93.24780961,94891,Casey's General Store
101143,36.24866146,-90.03245343,68288,Casey's General Store
101144,43.04488715,-91.17848726,50430,Casey's General Store
101145,41.36618365,-93.55886861,25286,Casey's General Store
101146,39.18630175,-87.39595009,76394,Casey's General Store
101147,42.4981784,-92.4603854,48470,Casey's General Store
101148,40.63622672,-91.16712935,23804,Casey's General Store
101149,40.41648581,-92.56674551,74715,Casey's General Store
101150,41.62721083,-93.56172068,46553,Casey's General Store
101151,38.49642959,-89.79411573,36613,Casey's General Store
101152,41.84502975,-89.2976794,15965,Casey's General Store
101153,38.87022268,-90.09084626,34874,Casey's General Store
101154,40.01339214,-89.84696097,51999,Casey's General Store
101155,41.7293404,-93.60097065,14328,Casey's General Store
101156,36.62172137,-88.32614696,29303,Casey's General Store
101157,42.03313154,-97.45062411,26866,Casey's General Store
101158,38.89807202,-90.00666535,27605,Casey's General Store
101159,41.96151992,-89.7686158,20882,Casey's General Store
101160,39.72885951,-92.94242355,56012,Casey's General Store
101161,42.98887468,-96.00902662,12045,Casey's General Store
101162,38.0905537,-89.0537527,43547,Casey's General Store
101163,42.46903942,-93.81517843,45543,Casey's General Store
101164,42.92402849,-88.83659598,20760,Casey's General Store
101165,41.31940699,-93.08611925,38847,Casey's General Store
101166,46.29631765,-96.0771742,35547,Casey's General Store
101167,39.09041947,-95.66062809,92308,Casey's General Store
101168,45.2630321,-94.12940982,20914,Casey's General Store
101169,36.01073024,-83.96993957,120602,Casey's General Store
101170,41.42441816,-97.34139753,37820,Casey's General Store
101171,35.6231249,-97.47866152,14159,Casey's General Store
101172,42.5059061,-96.4172252,64381,Casey's General Store
101173,35.87970665,-83.77537531,49304,Casey's General Store
101174,40.66327412,-90.43544812,20444,Casey's General Store
101175,39.23756983,-94.57525052,53710,Casey's General Store
101176,41.55494674,-93.62654901,126626,Casey's General Store
101177,46.4349199,-97.68256571,30872,Casey's General Store
101178,35.84728811,-83.99208539,99084,Casey's General Store
101179,42.52700995,-94.17721977,23938,Casey's General Store
101180,42.00381295,-90.60670823,14173,Casey's General Store
101181,44.72077368,-94.48181031,32220,Casey's General Store
101182,40.76274032,-89.65304773,24053,Casey's General Store
101183,36.23201941,-84.15885761,106456,Casey's General Store
101184,35.96617149,-83.9413101,61598,Casey's General Store
101185,41.1357938,-96.2453654,43754,Casey's General Store
101186,35.00574695,-92.80155234,61426,Casey's General Store
101187,41.26008258,-95.95615448,17028,Casey's General Store
101188,34.78632294,-92.26079042,24792,Casey's General Store
101189,35.33578256,-94.17681343,35699,Casey's General Store
101190,35.24217263,-96.67189737,138951,Casey's General Store
101191,38.73173279,-88.07541861,45771,Casey's General Store
101192,41.23538672,-96.12042868,84876,Casey's General Store
101193,42.23527545,-97.01301121,33463,Casey's General Store
101194,39.53030227,-87.09880074,32732,Casey's General Store
101195,44.93532741,-96.05417293,31688,Casey's General Store
101196,41.2344177,-95.13655789,28025,Casey's General Store
101197,37.85873227,-92.40409412,56117,Casey's General Store
101198,43.82288836,-96.72209191,22942,Casey's General Store
101199,39.02327721,-85.65075048,136955,Casey's General Store
101200,46.283014,-96.62307661,36274,Casey's General Store
101201,40.2201485,-88.9636835,33722,Casey's General Store
101202,38.1409094,-92.63268402,127268,Casey's General Store
101203,42.10353263,-91.26317484,57569,Casey's General Store
101204,41.4395038,-90.71891525,27952,Casey's General Store
101205,45.31599811,-94.29821857,50876,Casey's General Store
101206,40.51736816,-88.97745084,28020,Casey's General Store
101207,41.27033482,-96.23522915,83099,Casey's General Store
101208,41.18310692,-95.94532787,81991,Casey's General Store
101209,41.67252726,-93.75637629,18742,Casey's General Store
101210,38.7396999,-98.21631745,115228,Casey's General Store
101211,41.6264355,-93.5997239,131516,Casey's General Store
101212,37.01022009,-91.32405626,38327,Casey's General Store
101213,41.27815073,-92.64431194,20097,Casey's General Store
101214,40.74334848,-88.51194628,37559,Casey's General Store
101215,39.00234196,-87.90393987,33680,Casey's General Store
101216,37.00063845,-93.62792411,59938,Casey's General Store
101217,45.80401403,-96.48961801,29243,Casey's General Store
101218,43.5461006,-96.70201739,44690,Casey's General Store
101219,39.18565234,-93.86943115,43765,Casey's General Store
101220,38.50533141,-86.01782457,53292,Casey's General Store
101221,40.53044857,-89.35729665,42032,Casey's General Store
101222,39.79476551,-93.55105271,17662,Casey's General Store
101223,42.67671627,-91.91140137,33793,Casey's General Store
101224,42.67792019,-90.11737617,43026,Casey's General Store
101225,41.03137031,-94.19710393,47834,Casey's General Store
101226,41.52388855,-96.14278785,50938,Casey's General Store
101227,40.82699016,-83.2849792,37227,Casey's General Store
101228,36.74540441,-94.41618559,32188,Casey's General Store
101229,39.07276349,-91.57007802,24950,Casey's General Store
101230,39.75994625,-86.54308265,50495,Casey's General Store
101231,40.03933086,-91.05901456,55112,Casey's General Store
101232,42.04736066,-91.64167782,56937,Casey's General Store
101233,42.58435356,-92.87507942,14155,Casey's General Store
101234,38.972506,-95.25518775,73288,Casey's General Store
101235,40.60224034,-86.86824307,39887,Casey's General Store
101236,41.42128651,-96.50032841,43207,Casey's General Store
101237,40.82003099,-98.60253883,23383,Casey's General Store
101238,46.84471871,-96.82035901,46108,Casey's General Store
101239,41.09363411,-89.86286462,12497,Casey's General Store
101240,37.64673509,-98.10691843,77499,Casey's General Store
101241,39.3676917,-94.78329967,39280,Casey's General Store
101242,47.7892685,-96.5987281,9799,Casey's General Store
101243,43.58701117,-96.71587655,20572,Casey's General Store
101244,36.02462776,-83.92319535,22327,Casey's General Store
101245,34.852301,-92.225605,66568,Casey's General Store
101246,40.16618127,-97.576919,24561,Casey's General Store
101247,35.43955686,-97.48691152,16492,Casey's General Store
101248,40.45806211,-87.89600845,25914,Casey's General Store
101249,38.87475344,-91.9442761,23332,Casey's General Store
101250,41.35822874,-93.57491716,30927,Casey's General Store
101251,41.037382,-93.95346055,27364,Casey's General Store
101252,44.14508133,-92.53268017,64343,Casey's General Store
101253,42.48056114,-95.54431133,12229,Casey's General Store
101254,41.73118257,-93.63843153,44968,Casey's General Store
101255,43.14677289,-91.76738289,13452,Casey's General Store
101256,40.39999768,-93.57864184,59348,Casey's General Store
101257,37.53043376,-95.82243945,29578,Casey's General Store
101258,40.69857645,-84.15231228,38544,Casey's General Store
101259,42.72619313,-92.48679872,19584,Casey's General Store
101260,39.11689664,-92.21987402,69360,Casey's General Store
101261,41.68795028,-93.60003374,25173,Casey's General Store
101262,41.65014316,-93.73571123,44011,Casey's General Store
101263,37.69303601,-97.48009196,41499,Casey's General Store
101264,43.9702443,-94.6187267,87219,Casey's General Store
101265,38.37441561,-88.05555699,32886,Casey's General Store
101266,39.84124176,-84.14050812,62505,Casey's General Store
101267,37.0430558,-93.31808464,23525,Casey's General Store
101268,39.31052912,-94.95184311,67600,Casey's General Store
101269,36.03850932,-94.2544869,44488,Casey's General Store
101270,37.21277386,-93.33043853,27167,Casey's General Store
101271,42.5423294,-94.67865545,16516,Casey's General Store
101272,41.68805392,-93.07602176,71627,Casey's General Store
101273,36.07044262,-90.95932325,74645,Casey's General Store
101274,41.29925167,-95.95691081,40746,Casey's General Store
101275,42.42305958,-95.00016943,23556,Casey's General Store
101276,37.38114646,-94.70593519,67898,Casey's General Store
101277,42.0889318,-88.52562835,26624,Casey's General Store
101278,43.24825392,-93.63787607,39483,Casey's General Store
101279,43.12137709,-88.18606519,39108,Casey's General Store
101280,45.33164345,-93.73255594,29926,Casey's General Store
101281,40.87871296,-97.59251264,41377,Casey's General Store
101282,38.23646416,-86.86482138,34310,Casey's General Store
101283,43.14604056,-93.20970861,20862,Casey's General Store
101284,41.7414756,-91.60855297,31344,Casey's General Store
101285,36.84015174,-86.8911382,52941,Casey's General Store
101286,38.35856489,-93.7741703,16337,Casey's General Store
101287,36.17532925,-94.21812182,97620,Casey's General Store
101288,47.68279193,-99.1264871,31615,Casey's General Store
101289,38.01786327,-92.75754006,23859,Casey's General Store
101290,41.73059411,-92.44590043,27292,Casey's General Store
101291,41.63629853,-93.69721007,36115,Casey's General Store
101292,37.89838445,-88.91239716,45970,Casey's General Store
101293,38.38350635,-97.66742411,29307,Casey's General Store
101294,39.4385429,-92.54181743,25374,Casey's General Store
101295,38.15534323,-90.55000795,45054,Casey's General Store
101296,40.87916667,-96.77803113,52229,Casey's General Store
101297,41.9705582,-92.57723063,29509,Casey's General Store
101298,35.98728625,-94.58304656,70208,Casey's General Store
101299,41.76629145,-89.68992592,135598,Casey's General Store
101300,41.74579107,-92.71088214,19953,Casey's General Store
101301,36.66825058,-96.31486444,70790,Casey's General Store
101302,37.69407485,-93.79582195,51825,Casey's General Store
101303,41.14043151,-87.85150281,35710,Casey's General Store
101304,42.43757224,-88.24377865,28584,Casey's General Store
101305,37.14850894,-94.43356306,26539,Casey's General Store
101306,43.00102363,-88.80782948,18941,Casey's General Store
101307,43.7647715,-94.16651364,33521,Casey's General Store
101308,40.78313746,-89.67048873,55857,Casey's General Store
101309,40.58252006,-90.98101042,25340,Casey's General Store
101310,41.40422529,-94.99289186,34040,Casey's General Store
101311,40.57232305,-89.81349813,16944,Casey's General Store
101312,43.62251495,-94.9889456,24479,Casey's General Store
101313,35.23938515,-91.70578889,97761,Casey's General Store
101314,45.97753143,-94.3764445,32921,Casey's General Store
101315,41.91850151,-91.38440211,30925,Casey's General Store
101316,39.17250023,-91.89219417,67351,Casey's General Store
101317,43.28371221,-92.79754249,16272,Casey's General Store
101318,44.5380568,-95.120176,17544,Casey's General Store
101319,40.82825774,-91.10880416,36627,Casey's General Store
101320,38.1370744,-97.42996558,19759,Casey's General Store
101321,39.41575686,-92.43313369,29753,Casey's General Store
101322,41.28554876,-95.91014934,101585,Casey's General Store
101323,40.81439284,-96.74878824,86626,Casey's General Store
101324,35.51191096,-97.5663627,34214,Casey's General Store
101325,42.05857406,-91.00377801,16407,Casey's General Store
101326,37.63007078,-97.37016186,62413,Casey's General Store
101327,44.76475017,-93.6232785,11117,Casey's General Store
101328,39.06918906,-87.26870474,41317,Casey's General Store
101329,41.46822421,-92.65197329,26229,Casey's General Store
101330,40.84174644,-96.78661542,82684,Casey's General Store
101331,38.96445465,-92.2783077,28889,Casey's General Store
101332,36.71813665,-86.57799956,41957,Casey's General Store
101333,37.8824431,-89.11373574,16795,Casey's General Store
101334,42.99718007,-96.48866889,33120,Casey's General Store
101335,36.060239,-95.743162,62209,Casey's General Store
101336,43.98106557,-94.62662658,33832,Casey's General Store
101337,43.38185397,-87.94645114,26657,Casey's General Store
101338,39.37082943,-101.0536809,82712,Casey's General Store
101339,38.00658459,-89.65950363,49506,Casey's General Store
101340,39.23315704,-92.28039685,24228,Casey's General Store
101341,42.73131978,-94.22642267,50278,Casey's General Store
101342,40.37304997,-89.53955196,34131,Casey's General Store
101343,42.69085578,-96.69617447,22759,Casey's General Store
101344,36.92797114,-93.90987746,24165,Casey's General Store
101345,37.17695484,-94.56114555,16438,Casey's General Store
101346,39.89997156,-87.65173168,15371,Casey's General Store
101347,41.18573501,-91.19515441,48009,Casey's General Store
101348,39.72264676,-90.22324737,82077,Casey's General Store
101349,38.48315348,-94.6091744,37487,Casey's General Store
101350,41.79016298,-92.07356515,24358,Casey's General Store
101351,36.27914146,-95.86688289,45782,Casey's General Store
101352,37.93538984,-87.88469774,62591,Casey's General Store
101353,46.36752846,-94.16919784,53302,Casey's General Store
101354,40.45907487,-90.6530446,75532,Casey's General Store
101355,35.18199752,-97.41815374,80924,Casey's General Store
101356,42.53294427,-92.44596193,34759,Casey's General Store
101357,45.83178527,-95.79727515,42606,Casey's General Store
101358,39.80565606,-89.67167553,45050,Casey's General Store
101359,45.38652928,-93.354434,20224,Casey's General Store
101360,36.96677121,-93.71768304,64124,Casey's General Store
101361,45.3324787,-92.99745734,38441,Casey's General Store
101362,38.68133426,-85.16880331,50191,Casey's General Store
101363,41.2278237,-95.8534351,56785,Casey's General Store
101364,45.88886463,-95.36736378,45379,Casey's General Store
101365,39.81306386,-97.63051445,85903,Casey's General Store
101366,39.38916004,-89.08469852,48174,Casey's General Store
101367,37.0693912,-93.24532227,31489,Casey's General Store
101368,41.50964933,-93.51591933,88478,Casey's General Store
101369,38.99372681,-94.27258698,34079,Casey's General Store
101370,40.79311751,-89.2016357,26660,Casey's General Store
101371,37.77391421,-100.0335023,85966,Casey's General Store
101372,41.94001072,-88.15105493,68295,Casey's General Store
101373,43.49971063,-96.77511866,43663,Casey's General Store
101374,41.62902453,-93.70148993,25835,Casey's General Store
101375,41.94365425,-91.67561632,60922,Casey's General Store
101376,37.06866264,-94.49383617,77127,Casey's General Store
101377,38.21106009,-89.68482794,17818,Casey's General Store
101378,42.12751586,-89.57673048,40850,Casey's General Store
101379,36.01887023,-83.85605178,62026,Casey's General Store
101380,36.28422908,-94.16245559,56312,Casey's General Store
101381,40.82605236,-84.93845375,47710,Casey's General Store
101382,42.36017214,-93.11364651,27321,Casey's General Store
101383,42.47573159,-96.41272475,25544,Casey's General Store
101384,40.68810423,-89.69087959,75020,Casey's General Store
101385,38.69974388,-93.27021304,22659,Casey's General Store
101386,39.22689105,-92.8451474,21957,Casey's General Store
101387,38.88593074,-98.86145135,20578,Casey's General Store
101388,42.50998282,-92.42068937,33992,Casey's General Store
101389,38.2530589,-87.56904809,87488,Casey's General Store
101390,42.41377638,-88.61415444,60660,Casey's General Store
101391,40.89933236,-95.67160268,29793,Casey's General Store
101392,37.33547092,-92.89924728,20141,Casey's General Store
101393,44.29966046,-96.76903277,14859,Casey's General Store
101394,39.75054711,-94.24274259,46052,Casey's General Store
101395,37.67991948,-96.98113197,115782,Casey's General Store
101396,41.40420935,-91.06369441,17918,Casey's General Store
101397,42.45161998,-91.88922085,147767,Casey's General Store
101398,37.04323411,-93.32721756,64184,Casey's General Store
101399,40.03566679,-87.6389497,24753,Casey's General Store
101400,45.07304137,-93.30724708,52457,Casey's General Store
101401,40.4380033,-95.38709386,42650,Casey's General Store
101402,45.1826377,-93.1122133,33622,Casey's General Store
101403,41.40194489,-95.02881137,37087,Casey's General Store
101404,36.6715712,-93.87549419,80747,Casey's General Store
101405,38.68066538,-88.3547521,53968,Casey's General Store
101406,42.00996862,-91.66235497,55869,Casey's General Store
101407,38.05165517,-93.69197694,49423,Casey's General Store
101408,37.04387213,-95.64779471,14765,Casey's General Store
101409,39.11202487,-88.5361009,20110,Casey's General Store
101410,45.90043865,-95.39115985,22208,Casey's General Store
101411,39.43977039,-94.20814859,34320,Casey's General Store
101412,39.02079401,-89.79122896,38329,Casey's General Store
101413,41.18671144,-87.05323267,32049,Casey's General Store
101414,38.7650982,-93.73529302,84204,Casey's General Store
101415,42.72113494,-94.20075308,12648,Casey's General Store
101416,39.16702647,-90.78091639,41194,Casey's General Store
101417,37.26547134,-95.55530061,13717,Casey's General Store
101418,38.36985535,-96.53851005,34159,Casey's General Store
101419,40.7707943,-97.04606035,30510,Casey's General Store
101420,35.98762378,-95.97513982,51735,Casey's General Store
101421,41.92254466,-91.63637721,45055,Casey's General Store
101422,36.06063959,-88.11480284,90387,Casey's General Store
101423,37.0468381,-93.30423723,59173,Casey's General Store
101424,46.52194596,-95.37105566,29233,Casey's General Store
101425,35.77019106,-91.63439629,102501,Casey's General Store
101426,42.18017668,-86.26095123,114453,Casey's General Store
101427,41.67973271,-91.59093707,46697,Casey's General Store
101428,36.0199497,-87.96856655,33585,Casey's General Store
101429,41.1854594,-88.31660508,92106,Casey's General Store
101430,40.82651828,-91.2548919,29254,Casey's General Store
101431,36.5003529,-90.07897854,33969,Casey's General Store
101432,37.73695722,-97.44361646,56224,Casey's General Store
101433,40.03998976,-87.95866732,15210,Casey's General Store
101434,41.03034875,-93.76610615,47817,Casey's General Store
101435,44.06538192,-92.7545537,29202,Casey's General Store
101436,37.14073844,-94.5113481,42044,Casey's General Store
101437,35.96056408,-95.38766315,54661,Casey's General Store
101438,36.96894804,-94.43160901,117734,Casey's General Store
101439,38.96376146,-85.88091827,24880,Casey's General Store
101440,39.59643287,-88.60880047,35986,Casey's General Store
101441,39.67720213,-89.69524615,43589,Casey's General Store
101442,40.59071966,-90.03646012,14998,Casey's General Store
101443,39.58755273,-91.40562658,51833,Casey's General Store
101444,46.41238705,-94.2869854,23206,Casey's General Store
101445,38.91733111,-94.33854148,45860,Casey's General Store
101446,38.929589,-90.21437698,32964,Casey's General Store
101447,38.3055057,-88.9428558,33285,Casey's General Store
101448,39.05614902,-88.74652002,23121,Casey's General Store
101449,40.60284286,-98.39167,31438,Casey's General Store
101450,36.07596524,-95.76082988,59464,Casey's General Store
101451,41.39180119,-92.91171271,95388,Casey's General Store
101452,35.99323335,-83.88782633,25084,Casey's General Store
101453,35.90290231,-84.02100649,47180,Casey's General Store
101454,44.04553856,-88.54198479,18899,Casey's General Store
101455,41.3205255,-87.19940782,38858,Casey's General Store
101456,43.46551275,-88.82978696,15183,Casey's General Store
101457,39.24580809,-94.58674655,72575,Casey's General Store
101458,44.38527071,-93.72730982,23904,Casey's General Store
101459,37.82228638,-88.93228622,37718,Casey's General Store
101460,41.25152629,-87.83055637,38801,Casey's General Store
101461,41.50991704,-93.09989541,92173,Casey's General Store
101462,41.5830375,-93.70419628,50262,Casey's General Store
101463,41.28775861,-92.64547021,39812,Casey's General Store
101464,41.11181737,-97.59777791,28688,Casey's General Store
101465,41.11821436,-89.37024903,74046,Casey's General Store
101466,37.20209437,-93.33147653,18255,Casey's General Store
101467,35.43560469,-97.37006724,45511,Casey's General Store
101468,39.4639324,-87.45315571,50462,Casey's General Store
101469,40.86870999,-86.87934969,59468,Casey's General Store
101470,41.68109583,-93.65306767,21702,Casey's General Store
101471,43.4542531,-96.82538672,21290,Casey's General Store
101472,41.70728986,-91.6608504,19361,Casey's General Store
101473,39.97949404,-88.82200644,29867,Casey's General Store
101474,37.72206035,-87.13012139,31664,Casey's General Store
101475,46.91696958,-98.0237365,16854,Casey's General Store
101476,41.97424103,-91.71535383,23955,Casey's General Store
101477,37.11760311,-87.89650241,99941,Casey's General Store
101478,37.42029235,-86.87924698,62407,Casey's General Store
101479,41.12994229,-91.43848088,19132,Casey's General Store
101480,40.65409771,-84.13436373,89328,Casey's General Store
101481,41.05831642,-83.64933632,65268,Casey's General Store
101482,36.55787695,-89.97103844,28121,Casey's General Store
101483,41.34362708,-94.01289276,47798,Casey's General Store
101484,40.42439881,-89.41746405,43632,Casey's General Store
101485,42.50873937,-96.44394119,31678,Casey's General Store
101486,41.60073641,-94.01393873,36747,Casey's General Store
101487,44.16977291,-93.89324295,37321,Casey's General Store
101488,39.11976563,-100.8508108,61571,Casey's General Store
101489,40.14777575,-88.9736344,86490,Casey's General Store
101490,37.94278118,-93.31703695,38489,Casey's General Store
101491,46.89685558,-98.69070987,20686,Casey's General Store
101492,39.55312365,-89.3072865,44078,Casey's General Store
101493,37.08273252,-94.40805946,47631,Casey's General Store
101494,37.09389289,-93.81468359,78546,Casey's General Store
101495,40.17996327,-85.48018514,44156,Casey's General Store
101496,42.55643286,-93.05520394,25632,Casey's General Store
101497,35.5372009,-97.51295469,28197,Casey's General Store
101498,41.58497801,-88.92058071,18795,Casey's General Store
101499,38.20367981,-97.50930082,41874,Casey's General Store
101500,40.17625502,-86.01354317,32480,Casey's General Store
101501,39.84897399,-95.52761738,33152,Casey's General Store
101502,43.1623358,-93.22159151,19941,Casey's General Store
101503,38.91789766,-89.27005535,78181,Casey's General Store
101504,40.19673799,-84.80564709,49549,Casey's General Store
101505,40.76520006,-87.2966691,20919,Casey's General Store
101506,39.88925855,-94.35875176,22266,Casey's General Store
101507,39.16385199,-87.20793768,87042,Casey's General Store
101508,39.47747198,-88.38471928,27891,Casey's General Store
101509,41.45085749,-96.50053267,51139,Casey's General Store
101510,37.03649008,-94.47929152,24594,Casey's General Store
101511,41.49574558,-94.64281498,125406,Casey's General Store
101512,35.39218898,-97.52074514,47283,Casey's General Store
101513,36.19979443,-83.34132001,28354,Casey's General Store
101514,42.06765144,-93.88068797,43171,Casey's General Store
101515,42.36645253,-89.01351109,76450,Casey's General Store
101516,41.17684569,-96.0612566,47144,Casey's General Store
101517,40.67135479,-95.85849584,32440,Casey's General Store
101518,41.14663817,-100.7667112,34631,Casey's General Store
101519,40.70991412,-96.39609755,56808,Casey's General Store
101520,43.37611957,-99.85938745,24781,Casey's General Store
101521,40.85666832,-96.62519692,33020,Casey's General Store
101522,38.26006534,-87.99684216,23106,Casey's General Store
101523,44.50651661,-92.9169367,125948,Casey's General Store
101524,46.87392235,-96.85035811,20049,Casey's General Store
101525,39.11679175,-94.88231992,63362,Casey's General Store
101526,38.60027083,-91.22236417,47624,Casey's General Store
101527,41.21916657,-96.63636507,99391,Casey's General Store
101528,40.76129029,-95.3845234,56598,Casey's General Store
101529,45.24675326,-93.30550229,31124,Casey's General Store
101530,40.26643346,-96.77309044,28839,Casey's General Store
101531,39.71395362,-88.63373931,21867,Casey's General Store
101532,39.04361152,-95.62206173,71421,Casey's General Store
101533,46.08400612,-94.86677378,35852,Casey's General Store
101534,42.76945631,-88.22806345,33317,Casey's General Store
101535,38.0423615,-97.3714516,36595,Casey's General Store
101536,41.2929791,-96.14322735,20325,Casey's General Store
101537,36.15084318,-88.80108112,38522,Casey's General Store
101538,42.03478672,-91.65783394,20095,Casey's General Store
101539,40.93722161,-98.35844249,28798,Casey's General Store
101540,36.02408593,-96.0075013,65890,Casey's General Store
101541,39.88818466,-90.00652527,31840,Casey's General Store
101542,42.07205978,-91.333392,18373,Casey's General Store
101543,39.68755385,-89.70427241,40314,Casey's General Store
101544,36.91173509,-89.3493847,38913,Casey's General Store
101545,40.03428009,-86.90082011,56664,Casey's General Store
101546,45.99812547,-98.52678168,25397,Casey's General Store
101547,35.9441529,-84.0693638,57332,Casey's General Store
101548,40.62642692,-97.59485579,55763,Casey's General Store
101549,36.03876348,-88.24022894,34142,Casey's General Store
101550,42.15402698,-89.74628127,47421,Casey's General Store
101551,47.93197973,-97.06994181,23261,Casey's General Store
101552,37.77959951,-90.41866273,35876,Casey's General Store
101553,41.65988249,-90.07983915,24031,Casey's General Store
101554,43.53181065,-89.99517748,38276,Casey's General Store
101555,43.74796981,-93.72888046,34235,Casey's General Store
101556,43.94147903,-90.82130471,18362,Casey's General Store
101557,42.24795913,-88.29705897,49512,Casey's General Store
101558,41.44884358,-91.0847898,60228,Casey's General Store
101559,39.60534185,-86.36358849,42714,Casey's General Store
101560,42.25483338,-88.96931958,45368,Casey's General Store
101561,42.03167201,-92.89277537,39653,Casey's General Store
101562,42.23989356,-89.000511,83012,Casey's General Store
101563,43.89339257,-92.85797234,31806,Casey's General Store
101564,40.55754547,-90.02693766,61532,Casey's General Store
101565,40.07360383,-93.61609483,18646,Casey's General Store
101566,34.78463,-92.218287,71214,Casey's General Store
101567,36.27763149,-92.60030271,58675,Casey's General Store
101568,41.80605604,-91.49341075,13222,Casey's General Store
101569,44.89708538,-97.13242004,24774,Casey's General Store
101570,38.35302035,-98.57549433,45193,Casey's General Store
101571,40.26565403,-94.02646436,20662,Casey's General Store
101572,38.06793276,-91.4039957,56773,Casey's General Store
101573,45.12419797,-95.01342471,29718,Casey's General Store
101574,36.84860132,-87.48747133,53135,Casey's General Store
101575,38.71346711,-93.25200759,12678,Casey's General Store
101576,39.95189838,-87.45962715,32868,Casey's General Store
101577,43.80864794,-99.33015822,19532,Casey's General Store
101578,39.11215033,-90.32082697,45311,Casey's General Store
101579,40.69419954,-89.47444888,22691,Casey's General Store
101580,42.84713386,-94.85573669,31058,Casey's General Store
101581,39.64331352,-86.12039639,52584,Casey's General Store
101582,42.53328317,-89.00188752,48451,Casey's General Store
101583,40.70461265,-89.27181785,36202,Casey's General Store
101584,42.27597398,-89.63034116,71706,Casey's General Store
101585,40.74440572,-86.0922242,41853,Casey's General Store
101586,36.9954117,-94.31558566,58685,Casey's General Store
101587,38.07836433,-88.18024173,23715,Casey's General Store
101588,42.28346353,-91.7820052,14476,Casey's General Store
101589,38.92296177,-90.10617963,21071,Casey's General Store
101590,46.27876845,-96.06406346,28731,Casey's General Store
101591,35.17052952,-92.72185291,102562,Casey's General Store
101592,40.68111546,-93.12147442,21681,Casey's General Store
101593,37.82784286,-89.13730767,24970,Casey's General Store
101594,38.88753902,-89.41209264,30663,Casey's General Store
101595,41.01646377,-95.23217336,31971,Casey's General Store
101596,44.3673587,-100.3781859,105785,Casey's General Store
101597,37.07205675,-94.1258799,51138,Casey's General Store
