County,Position,Place ID,Title,Link,Rating,Reviews Count,Categories,Price,Phone,Snippet,Thumbnail
Wayne County,1,zVkKUeqfdm2QqefWLSHExw,Asian Supermarket,https://www.yelp.com/biz/asian-supermarket-dearborn-heights-3?osq=supermarket,3.9,28,International Grocery,$$,(313) 274-3100,I was beyond excited to find out that there was an actual Asian supermarket in this area.,https://s3-media0.fl.yelpcdn.com/bphoto/nLaUPhqJYFzpcgNYnnMpwA/348s.jpg
Wayne County,2,41I0aCA60g6-CYadZZ7MyA,Westborn Market,https://www.yelp.com/biz/westborn-market-dearborn?osq=supermarket,4.0,107,Grocery,$$,(313) 274-6100,Produce is cheaper and better quality than at the local supermarkets. They don't have everything...,https://s3-media0.fl.yelpcdn.com/bphoto/NClzzW_MSwRu_AgO0vYtgw/348s.jpg
Wayne County,3,jH5qxOffi4w3h6oMArkkLQ,August Chinese Supermarket,https://www.yelp.com/biz/august-chinese-supermarket-canton?osq=supermarket,4.3,40,International Grocery,$$,(734) 844-8688,I agree this is definitely the cleanest Chinese supermarkets in the U.S.,https://s3-media0.fl.yelpcdn.com/bphoto/ECXbvCKl3kQvBA16s2ImSQ/348s.jpg
Wayne County,4,Kb5EenNdRtXl0h9NLwU4Uw,Whole Foods Market,https://www.yelp.com/biz/whole-foods-market-detroit-detroit-3?osq=supermarket,3.7,127,"Grocery, Health Markets, Organic Stores",$$,(313) 576-5300,Detroits newest full-service supermarket in the medical center. A great selection of vegetables.,https://s3-media0.fl.yelpcdn.com/bphoto/8QubP_quhod8gGGcHXMfRQ/348s.jpg
Wayne County,5,UEUM6skCKQl-btRGMpV_6w,Saveland Supermarket,https://www.yelp.com/biz/saveland-supermarket-taylor?osq=supermarket,3.5,17,Grocery,$$,(313) 291-0720,I highly recommend Saveland Supermarket. Their employees are clean conscious and the store is well...,https://s3-media0.fl.yelpcdn.com/bphoto/1VoEFqDn36_1qFJrsRDTNQ/348s.jpg
Wayne County,6,QgyOfM1Gas7xCNqufOt6EQ,Kroger Food & Pharmacy,https://www.yelp.com/biz/kroger-food-and-pharmacy-grosse-ile?osq=supermarket,4.7,6,Grocery,$$,(734) 675-2070,As good as chain supermarkets get in the Detroit area. All Krogers have good service and are clean.,https://s3-media0.fl.yelpcdn.com/bphoto/ZP7sn48Lvnym-xaa2U5LFg/348s.jpg
Wayne County,7,txYrixg-p7qm_js8HQOrZQ,The Fish Market,https://www.yelp.com/biz/the-fish-market-dearborn?osq=supermarket,4.6,98,"Seafood Markets, Seafood",$,(313) 581-6630,You wont want to buy supermarket fish after visiting this place!,https://s3-media0.fl.yelpcdn.com/bphoto/A1WKUtRlGlwo5kCuWQcdUg/348s.jpg
Wayne County,8,UKOSS1XgEGZtnsWeAUeo6w,City Market,https://www.yelp.com/biz/city-market-detroit?osq=supermarket,4.1,30,"Beer, Wine & Spirits, Grocery, Meat Shops",$$,(313) 222-0000,SUPPORT LOCAL BUSINESSES! I think I would never say it to a supermarket but this place is VERY COZY.,https://s3-media0.fl.yelpcdn.com/bphoto/csJhS_-BeBxOX5kgLeNfbw/348s.jpg
Wayne County,9,O9XxoylRRHk2Bi46E04MNA,Greenland Market,https://www.yelp.com/biz/greenland-market-dearborn-heights-3?osq=supermarket,3.3,44,"Grocery, Fruits & Veggies, Imported Food",$,(313) 278-5445,prices at this market which is fantastic considering the other major supermarkets can leave your...,https://s3-media0.fl.yelpcdn.com/bphoto/eBNgtRUKo3wynRMhauNPqQ/348s.jpg
Wayne County,10,ywHaOMLTCoiRI6pFHm7y4g,Cantoro Italian Market,https://www.yelp.com/biz/cantoro-italian-market-plymouth-3?osq=supermarket,4.3,745,"Grocery, Italian",$$,(734) 420-1100,"It is truly a world class Italian supermarket. The bakery has OUTSTANDING cakes, Cannolis and bread.",https://s3-media0.fl.yelpcdn.com/bphoto/FCKpKeS08btHgzWrDq08ww/348s.jpg
Delta County,1,8v5y-HvkDGtgNMWv41e7rg,Jack’s Fresh Market,https://www.yelp.com/biz/jacks-fresh-market-manistique?osq=supermarket,4.3,37,"Grocery, Beer, Wine & Spirits, Delis",$$,(906) 341-8070,Good pasties for a supermarket. This is a great place for a stop if you want a good bite to eat in...,https://s3-media0.fl.yelpcdn.com/bphoto/d3yOVsPU4wkiV8WIwOVxJQ/348s.jpg
Delta County,2,J_bnEHH2rRfIxG-hn-NcgQ,Viau’s Supermarket,https://www.yelp.com/biz/viaus-supermarket-escanaba?osq=supermarket,5.0,6,Grocery,$$,(906) 786-1950,"This is one great little place. I just have to laugh about the ""Supermarket"" in their name...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Ogemaw County,1,w1_yC-CSBpUotBIZ4CGhfQ,Rogers Family Foods,https://www.yelp.com/biz/rogers-family-foods-hale?osq=supermarket,4.3,9,"Donuts, Bakeries, Grocery",$$,(989) 728-2711,"I love small town supermarkets and that's what this place is. Very clean, friendly staff, and it...",https://s3-media0.fl.yelpcdn.com/bphoto/OIWwfzZ73yTDE422Fvpflw/348s.jpg
Ogemaw County,2,8UYy3QtlZYG6Dx2SNSU1qQ,Neiman’s Family Market,https://www.yelp.com/biz/neimans-family-market-tawas-city?osq=supermarket,4.3,15,"Grocery, Bakeries, Meat Shops",$$,(989) 362-9180,Great little grocery store. Best variety of specialty foods in town. The store is always clean and...,https://s3-media0.fl.yelpcdn.com/bphoto/sOilRlFH-8YQG0e9yuVVAQ/348s.jpg
Ogemaw County,3,XfnrobQ6km-V4ZgrMMCRDg,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-houghton-lake?osq=supermarket,3.0,2,Grocery,$,(989) 366-5285,This is the nicest grocery store in the Houghton Lake/Prudenville area.,https://s3-media0.fl.yelpcdn.com/bphoto/EYG_NF2xQhleuk2M1FtCqQ/348s.jpg
Ogemaw County,4,G6t7Sp6Jwg-jeYlApC9c3Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-lewiston-lewiston-2?osq=supermarket,4.2,5,Grocery,$$,(989) 786-4519,We enjoy having such a home town store with great selection of fresh produce and friendly faces.,https://s3-media0.fl.yelpcdn.com/bphoto/PEG1X7zqMNQTtJ0bKIPagw/348s.jpg
Ogemaw County,5,EPVVsNyzgFfngXqx2S6Pvw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-rose-city-2?osq=supermarket,1.3,3,Grocery,$$$,(989) 685-2351,Went in yesterday to return some bottles and do my morning grocery shopping and while I was...,https://s3-media0.fl.yelpcdn.com/bphoto/3ca7W4DLSf7e_PLGkvTEyQ/348s.jpg
Ogemaw County,6,g4yJXVLFghKFlbTXJbTamg,Country Corners,https://www.yelp.com/biz/country-corners-mio?osq=supermarket,4.5,2,Grocery,$$,(989) 826-6063,You will NEVER pay the prices for supermarket spices again. They also have a section with scratch...,https://s3-media0.fl.yelpcdn.com/bphoto/XHj5CIoU1y7-guVgXOeybA/348s.jpg
Ogemaw County,7,b_IctvEH9QldWXHFvyktyw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-grayling-4?osq=supermarket,2.5,15,Grocery,$$,(989) 348-5011,Friendly grocery store had everything we needed for our fishing/kayaking trip on the Au Sable...,https://s3-media0.fl.yelpcdn.com/bphoto/Pp4XlAn5BEpATToXrjkJng/348s.jpg
Ogemaw County,8,bZmBMQWK2Tvr31OseZPAhA,Save A Lot,https://www.yelp.com/biz/save-a-lot-houghton-lake?osq=supermarket,5.0,2,"Grocery, Discount Store",$,(989) 422-7227,"This store is probably the only ""supermarket"" in this part of HL that actually has a good selection...",https://s3-media0.fl.yelpcdn.com/bphoto/pqg_nuHFEHg_4yXnQm-L6w/348s.jpg
Ogemaw County,9,Gqye2BHBp-hVg2-Woz-rZg,Family Fare Supermarkets,https://www.yelp.com/biz/family-fare-supermarket-mio-2?osq=supermarket,4.5,2,Grocery,$$,(989) 826-3614,"conventional, but all the basics you'd expect in a well stocked grocery store are there.",https://s3-media0.fl.yelpcdn.com/bphoto/QwpYMA3kS2HH6T_3bMSKfg/348s.jpg
Ogemaw County,10,oB6l0hMBYjFV942bscUmVA,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-harrison?osq=supermarket,2.2,5,Grocery,N/A,(989) 539-2108,"Don't rape us OR your everyday neighbors. You guys may be the only big local grocery store, along...",https://s3-media0.fl.yelpcdn.com/bphoto/EFHmLvwl-TFCxlxQXXhwIA/348s.jpg
Eaton County,1,7POjLth-dPwxHGMt_ZiGGg,Carl’s Supermarket,https://www.yelp.com/biz/carls-supermarket-dimondale?osq=supermarket,4.0,3,Grocery,N/A,(517) 646-0188,This is a hometown friendly grocery store with great customer service from all the workers.,https://s3-media0.fl.yelpcdn.com/bphoto/dhMk9jGcbziMzjr3CaJctg/348s.jpg
Eaton County,2,hIz93eaJzZ9QX7V8fZgYPQ,International Supermarket,https://www.yelp.com/biz/international-supermarket-lansing?osq=supermarket,5.0,1,Grocery,N/A,(517) 853-0511,"I like their fresh pita. They got desert, meat, and groceries. Any thing you need they got it.",https://s3-media0.fl.yelpcdn.com/bphoto/RaakIqPxHSmEG0ALkg3KPw/348s.jpg
Eaton County,3,REx3PQp3j1DVOdiemX1A0Q,Meijer,https://www.yelp.com/biz/meijer-lansing?osq=supermarket,2.3,21,"Department Stores, Grocery, Bakeries",$$,(517) 321-1302,a supermarket on crack. kind of has the feel of a costco or bj's except not as cheap. they've got...,https://s3-media0.fl.yelpcdn.com/bphoto/0-juXPe0J6xtg2QAEzeOGA/348s.jpg
Eaton County,4,dV-BJJ51mtMcDfpf3s_yPA,Great Giant Supermarket,https://www.yelp.com/biz/great-giant-supermarket-lansing?osq=supermarket,5.0,1,"Grocery, Beverage Store, Meat Shops",N/A,(517) 657-7755,"They have an excellent selection of meat (beef, pork and poultry) and great sales.",https://s3-media0.fl.yelpcdn.com/bphoto/4RBr1iLAUfBigpsuKUQSZQ/348s.jpg
Eaton County,5,2MR1_BjNuYLLsfnh2iClxw,Horrock’s Farm Market,https://www.yelp.com/biz/horrocks-farm-market-lansing?osq=supermarket,4.6,251,Farmers Market,$$,(517) 323-3782,"Pretty good sushi for a supermarket, too! I'm not from around here, but I do stop in whenever I'm...",https://s3-media0.fl.yelpcdn.com/bphoto/ch6I6yzgPNb5l_M3WZxltg/348s.jpg
Eaton County,6,XNCz4BoyazIbpe3WJvrfeA,Monticello’s Market & Butcher Block,https://www.yelp.com/biz/monticellos-market-and-butcher-block-haslett?osq=supermarket,4.7,34,"Butcher, Grocery",$$,(517) 339-9670,The fruit and vegetables are not of the variety of supermarkets but they are the most common things...,https://s3-media0.fl.yelpcdn.com/bphoto/dN_y-s9-_7QWxdhTRnHncA/348s.jpg
Eaton County,7,v-eDp8NLiONw-EkKaZb5Dw,Whole Foods Market,https://www.yelp.com/biz/whole-foods-market-east-lansing-2?osq=supermarket,3.6,46,"Organic Stores, Grocery, Health Markets",$$,(517) 319-2000,If you live near downtown East Lansing it is the only real supermarket nearby.,https://s3-media0.fl.yelpcdn.com/bphoto/uvvHHAnqCu-EHA3OMOPh7w/348s.jpg
Eaton County,8,darcZ4URceWbtASjDV323A,Westlund’s Apple Market,https://www.yelp.com/biz/westlunds-apple-market-lansing?osq=supermarket,3.9,16,Grocery,$$,(517) 482-3900,Apple Market is a great place to get away from the Hassel of going to a gigantic chain supermarket.,https://s3-media0.fl.yelpcdn.com/bphoto/eFDR0pscOKoxxF30b_9UIA/348s.jpg
Eaton County,9,y_yDAtxU5dJZg4m8UIOX_w,Family Fare,https://www.yelp.com/biz/family-fare-eaton-rapids?osq=supermarket,3.4,5,"Drugstores, Grocery",N/A,(517) 663-4870,"It's a small town grocery store, and just fine for those purposes. They have a good deli and nice...",https://s3-media0.fl.yelpcdn.com/bphoto/fGMIjf1K6A-EuOg4AMYJvw/348s.jpg
Eaton County,10,f-kAzgL8BlRuZzV2ZhcJ2Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-marshall?osq=supermarket,2.0,6,"Grocery, Shopping Centers",N/A,(269) 781-8962,It's not fancy but it got the job done. This supermarket has a decent sized parking lot and the cart...,https://s3-media0.fl.yelpcdn.com/bphoto/Zo9DGPsNlSgc2bgrCJnyoQ/348s.jpg
Presque Isle County,1,lc-2Qv-9rKKQu8b4FEDLJw,Family Fare,https://www.yelp.com/biz/family-fare-cheboygan-2?osq=supermarket,3.0,3,"Drugstores, Grocery",N/A,(231) 627-7161,The supermarket competes with the Walmart Supercenter next door so the prices are definitely low.,https://s3-media0.fl.yelpcdn.com/bphoto/7MFizx1JlAkwMuiqaqesGg/348s.jpg
Presque Isle County,2,4EUKEEzeaxYwJN2uSt7qtw,Ken’s Village Market,https://www.yelp.com/biz/kens-village-market-indian-river?osq=supermarket,4.0,18,"Grocery, Delis",$$,(231) 238-9342,Local grocery store. Apple fritters and custard filled long johns particularly excellent.,https://s3-media0.fl.yelpcdn.com/bphoto/X3Dp9n-3AVNTF4nnhpOoWA/348s.jpg
Presque Isle County,3,V_MR-pINpcCEVyljmMNDcg,Meijer,https://www.yelp.com/biz/meijer-alpena?osq=supermarket,4.9,9,"Department Stores, Grocery, Bakeries",$$,(989) 884-6100,"a function that requires cake, I would be let down after hearing that it was from the supermarket.",https://s3-media0.fl.yelpcdn.com/bphoto/6HXeWMxA9pxi4axAQO6otA/348s.jpg
Presque Isle County,4,H5aTskc3ET6Lmo9yEOQm6w,Doud’s Market,https://www.yelp.com/biz/douds-market-mackinac-island?osq=supermarket,4.1,56,"Grocery, Beer, Wine & Spirits",$$,(906) 847-3444,This place is a pretty good supermarket and has everything any one would ever need.,https://s3-media0.fl.yelpcdn.com/bphoto/uPOYtkK-1d6vQadkMb2CKA/348s.jpg
Presque Isle County,5,G6t7Sp6Jwg-jeYlApC9c3Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-lewiston-lewiston-2?osq=supermarket,4.2,5,Grocery,$$,(989) 786-4519,We enjoy having such a home town store with great selection of fresh produce and friendly faces.,https://s3-media0.fl.yelpcdn.com/bphoto/PEG1X7zqMNQTtJ0bKIPagw/348s.jpg
Presque Isle County,6,U-F264xj_b73S84ykw-qzw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-rogers-city?osq=supermarket,N/A,N/A,Grocery,N/A,(989) 734-4182,N/A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Presque Isle County,7,goHeuU7ivMI8kmCz17EPBg,Ryba’s Fudge Shops,https://www.yelp.com/biz/rybas-fudge-shops-mackinac-island-6?osq=supermarket,3.9,94,"Candy Stores, Chocolatiers & Shops",$$,(906) 847-4065,It tastes like cheap brand ice cream from the supermarket. They don't give out samples of it so you...,https://s3-media0.fl.yelpcdn.com/bphoto/zw3P5Z0J9UNEQO3elwTKqg/348s.jpg
Hillsdale County,1,hPqMU9lZI6VqBSGIuW0qdQ,Hillsdale Market House,https://www.yelp.com/biz/hillsdale-market-house-hillsdale?osq=supermarket,3.3,4,Grocery,$,(517) 437-2100,"visited the store in July, 2011 and it seemed to look more like a dollar store than a grocery store.",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Hillsdale County,2,ftpd5islBH63WidqRSyOAg,Hanover Market,https://www.yelp.com/biz/hanover-market-hanover?osq=supermarket,3.5,2,Grocery,$$$,(517) 563-8291,Their prices are high but you're essentially paying for convenience as the closest real supermarket...,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Hillsdale County,3,9gcvOYTxgmRNUxZa3IVKFg,Chief Supermarkets,https://www.yelp.com/biz/chief-supermarkets-wauseon?osq=supermarket,3.6,7,Grocery,$$,(419) 335-7645,Or so I used to think. This is the best (if not only) grocery store in Wauseon (and perhaps all of...,https://s3-media0.fl.yelpcdn.com/bphoto/DARNjV42eBDwq_MFswUvkQ/348s.jpg
Hillsdale County,4,Q06GVv6EtvR5flRE2FJFsg,Kaiser’s Supermarket,https://www.yelp.com/biz/kaisers-supermarket-fayette?osq=supermarket,2.0,1,Grocery,N/A,(419) 237-2112,They usually have meat on sale at a decent price. They have a lot of outdated items though.,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Hillsdale County,5,Kd93mKJSTQBspEhscAXUiQ,Chief Supermarket,https://www.yelp.com/biz/chief-supermarket-bryan?osq=supermarket,2.0,1,Grocery,N/A,(419) 636-3737,The new mobile coupon system is way to difficult to set up. And even more difficult to figure out how to use. Sorry but it needs to be user friendly.,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Hillsdale County,6,f-kAzgL8BlRuZzV2ZhcJ2Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-marshall?osq=supermarket,2.0,6,"Grocery, Shopping Centers",N/A,(269) 781-8962,It's not fancy but it got the job done. This supermarket has a decent sized parking lot and the cart...,https://s3-media0.fl.yelpcdn.com/bphoto/Zo9DGPsNlSgc2bgrCJnyoQ/348s.jpg
Hillsdale County,7,ypSACNXJBh4emVoKGi0H0g,Polly’s Food Service,https://www.yelp.com/biz/pollys-food-service-jackson-3?osq=supermarket,2.0,3,Grocery,$$,(517) 783-4226,Prices are comparable to typcial Michigan supermarkets.,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Hillsdale County,8,SiQDGanyKr6PvKcw26WbYA,Sam’s N Supermarket,https://www.yelp.com/biz/sams-n-supermarket-battle-creek?osq=supermarket,2.5,2,Grocery,N/A,(269) 965-1855,"Great corner store, but I dislike the fact that the prices aren't on everything. So you don't know how much it is until you get to the counter.",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Hillsdale County,9,9-7fXYBLN3jVg_x3w0mcfQ,Busch’s Fresh Food Market,https://www.yelp.com/biz/buschs-fresh-food-market-dexter?osq=supermarket,2.9,18,Grocery,$$,(734) 426-9600,The supermarket is clean and has a decent selection of good fresh produce and all the usual...,https://s3-media0.fl.yelpcdn.com/bphoto/7-h0lB2uFjH8U92Qu24aqw/348s.jpg
Hillsdale County,10,6Jt1I5mBgLbYsaow24xkmA,Kroger,https://www.yelp.com/biz/kroger-pinckney?osq=supermarket,2.3,23,Grocery,$,(734) 213-7970,A grocery store that sells food to our community. Some us of have medical conditions that put us at...,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Genesee County,1,GZOelqSfy8lprZcv99urPw,Colony’s Quality Meats,https://www.yelp.com/biz/colonys-quality-meats-grand-blanc-2?osq=supermarket,4.1,24,"Meat Shops, Seafood",$$,(810) 953-3804,Your regular supermarket cannot compare to the quality of ingredients and the service you get at...,https://s3-media0.fl.yelpcdn.com/bphoto/hYxZaWlax0BO-axM6M-RVQ/348s.jpg
Genesee County,2,USdFyyVnKQwcMgdlZF8FiA,Asian Market,https://www.yelp.com/biz/asian-market-saginaw?osq=supermarket,4.7,6,International Grocery,$,(989) 401-7920,a certain standard of availability and pricing with the likes of Arirang and Han Nam supermarkets.,https://s3-media0.fl.yelpcdn.com/bphoto/iA1vRzvr0EzwCIdETQsGRw/348s.jpg
Genesee County,3,nUN-M5Op91uiKmjpy1H_Vw,One World Market,https://www.yelp.com/biz/one-world-market-novi?osq=supermarket,4.5,440,"Japanese, International Grocery",$,(248) 374-0844,They have awesome specials and very attentive staff! The supermarket is also a decent size compared...,https://s3-media0.fl.yelpcdn.com/bphoto/tMKOiO--0WH2T3NdNbdUBg/348s.jpg
Genesee County,4,XNCz4BoyazIbpe3WJvrfeA,Monticello’s Market & Butcher Block,https://www.yelp.com/biz/monticellos-market-and-butcher-block-haslett?osq=supermarket,4.7,34,"Butcher, Grocery",$$,(517) 339-9670,The fruit and vegetables are not of the variety of supermarkets but they are the most common things...,https://s3-media0.fl.yelpcdn.com/bphoto/dN_y-s9-_7QWxdhTRnHncA/348s.jpg
Genesee County,5,yS8h_W0JQj1t-aF3MXgC3w,Three Stars Supermarket,https://www.yelp.com/biz/three-stars-supermarket-flint?osq=supermarket,N/A,N/A,Grocery,N/A,(810) 760-9643,N/A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Genesee County,6,kVt3Pk37jKVk-nYkd1EhaQ,Whole Foods Market,https://www.yelp.com/biz/whole-foods-market-rochester-hills?osq=supermarket,3.9,91,"Grocery, Health Markets, Organic Stores",$$,(248) 371-1400,"you shop the sales, and they are even less expensive than traditional supermarket organic offerings...",https://s3-media0.fl.yelpcdn.com/bphoto/OR6QTpgWDhmiunzp47LrmA/348s.jpg
Genesee County,7,M9ST96ZN1-gZ7AfIFtv7eA,Meijer,https://www.yelp.com/biz/meijer-saginaw?osq=supermarket,3.5,21,"Department Stores, Grocery, Bakeries",$,(989) 790-5101,"Good food and general merchandise selection compared to nearby supermarkets, the prices are usually...",https://s3-media0.fl.yelpcdn.com/bphoto/q8ZTYg7xHHnPoLDZYa_cmA/348s.jpg
Genesee County,8,AuQy47W3RduU4BdzblOKvw,Neiman’s Family Market,https://www.yelp.com/biz/neimans-family-market-clarkston?osq=supermarket,3.5,31,Grocery,$$,(248) 625-6460,Typical large supermarket. Exceptionally nice selection of groceries. Excellent butcher and bakery...,https://s3-media0.fl.yelpcdn.com/bphoto/1V7S404GoXAaE_omQ5gFdQ/348s.jpg
Genesee County,9,ArfnoVjZllCM747sbOAlEg,Wingert’s Food Center,https://www.yelp.com/biz/wingerts-food-center-mayville?osq=supermarket,4.4,7,Grocery,$$,(989) 843-6141,"Wingert's Market, the only supermarket I know that has a salad bar in Tuscola County.",https://s3-media0.fl.yelpcdn.com/bphoto/u5qFvugnWwRrCwu8TVU-Wg/348s.jpg
Genesee County,10,OnCusu8ZUj0CxWViu7xe2g,Bryan’s Supermarket,https://www.yelp.com/biz/bryans-supermarket-north-branch?osq=supermarket,3.8,5,Grocery,$,(810) 793-6106,Super clean store and friendly staff...We Love Bryan's Supermarket!,https://s3-media0.fl.yelpcdn.com/bphoto/C9Ji6df7sFZZ4nFk5o78YA/348s.jpg
Branch County,1,f-kAzgL8BlRuZzV2ZhcJ2Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-marshall?osq=supermarket,2.0,6,"Grocery, Shopping Centers",N/A,(269) 781-8962,It's not fancy but it got the job done. This supermarket has a decent sized parking lot and the cart...,https://s3-media0.fl.yelpcdn.com/bphoto/Zo9DGPsNlSgc2bgrCJnyoQ/348s.jpg
Branch County,2,ftpd5islBH63WidqRSyOAg,Hanover Market,https://www.yelp.com/biz/hanover-market-hanover?osq=supermarket,3.5,2,Grocery,$$$,(517) 563-8291,Their prices are high but you're essentially paying for convenience as the closest real supermarket...,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Branch County,3,SiQDGanyKr6PvKcw26WbYA,Sam’s N Supermarket,https://www.yelp.com/biz/sams-n-supermarket-battle-creek?osq=supermarket,2.5,2,Grocery,N/A,(269) 965-1855,"Great corner store, but I dislike the fact that the prices aren't on everything. So you don't know how much it is until you get to the counter.",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Branch County,4,g05Tf5NGfIb0wuuWzlBjYA,Yoder’s Meat Shoppe,https://www.yelp.com/biz/yoders-meat-shoppe-shipshewana?osq=supermarket,4.5,53,"Meat Shops, Cheese Shops",$$,(260) 768-4715,"Once you taste their meat it will be hard for you to buy meat from a supermarket chain, because it's...",https://s3-media0.fl.yelpcdn.com/bphoto/4Y5k-p3A45xPhLhAY_Ml8g/348s.jpg
Branch County,5,Kd93mKJSTQBspEhscAXUiQ,Chief Supermarket,https://www.yelp.com/biz/chief-supermarket-bryan?osq=supermarket,2.0,1,Grocery,N/A,(419) 636-3737,The new mobile coupon system is way to difficult to set up. And even more difficult to figure out how to use. Sorry but it needs to be user friendly.,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Branch County,6,YqC9YVQVUFLper_4ud20Uw,Martin’s Super Market,https://www.yelp.com/biz/martins-super-market-goshen-3?osq=supermarket,3.2,5,Grocery,$$,(574) 975-0962,The south side needed a better option for a supermarket. The express format still allows for a good...,https://s3-media0.fl.yelpcdn.com/bphoto/fyxuTY3BpeK3q4NHTQvhaw/348s.jpg
Branch County,7,anQitTpLt2Cvvrhn_WLZbg,Midtown Fresh Market,https://www.yelp.com/biz/midtown-fresh-kalamazoo?osq=supermarket,4.1,22,"Grocery, Seafood Markets, Coffee & Tea",$$,(269) 459-9444,When we visit a new supermarket we shop very casually and never with a list.,https://s3-media0.fl.yelpcdn.com/bphoto/NBszui-4LVrRTnXBCfUkPQ/348s.jpg
Branch County,8,Tx5WtnJhxemnDiWiqPmzjw,Meijer,https://www.yelp.com/biz/meijer-kalamazoo-3?osq=supermarket,2.7,31,"Grocery, Bakeries, Department Stores",$$,(269) 372-9100,"The supermarket side has better choices than any other supermarket in the area, and of course...",https://s3-media0.fl.yelpcdn.com/bphoto/T5IVk1CK-C8x3PvsTQRmmQ/348s.jpg
Branch County,9,-3LSswOkH2YRWI1AwEvwjQ,Fine Fare Supermarket,https://www.yelp.com/biz/fine-fare-supermarket-queens-village?osq=supermarket,N/A,N/A,Grocery,N/A,N/A,N/A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Branch County,10,VyuqEm1AivvhqGcw6iDlMQ,Meijer,https://www.yelp.com/biz/meijer-portage-2?osq=supermarket,2.5,40,"Grocery, Bakeries, Department Stores",$$,(269) 381-3465,"Disclaimer: I still would go to a Meijer before most other grocery stores, I'm only rating this...",https://s3-media0.fl.yelpcdn.com/bphoto/20rlIykzrnX6w11p0vikAQ/348s.jpg
Oakland County,1,NLFKPTLgv0nUcWXgvu-9Rg,VC Fresh Marketplace,https://www.yelp.com/biz/vc-fresh-marketplace-waterford-township?osq=supermarket,4.3,30,Grocery,$$$,(248) 886-0800,Organic produce is in good condition unlike the other supermarkets in Waterford.,https://s3-media0.fl.yelpcdn.com/bphoto/XXXdyu8er2IL0QYGyGIgtw/348s.jpg
Oakland County,2,erKtV8E_zD4jkX1WGTqi1g,Meijer,https://www.yelp.com/biz/meijer-waterford-township?osq=supermarket,2.4,56,"Grocery, Department Stores, Bakeries",$$,(248) 682-7200,"Our local Supermarket &amp; it fulfills also the basic needs. Fruits &amp; Veggies are decent, Good Cheese...",https://s3-media0.fl.yelpcdn.com/bphoto/v_eAWsAR-OoJpuxkBpIsfQ/348s.jpg
Oakland County,3,nUN-M5Op91uiKmjpy1H_Vw,One World Market,https://www.yelp.com/biz/one-world-market-novi?osq=supermarket,4.5,440,"Japanese, International Grocery",$,(248) 374-0844,They have awesome specials and very attentive staff! The supermarket is also a decent size compared...,https://s3-media0.fl.yelpcdn.com/bphoto/tMKOiO--0WH2T3NdNbdUBg/348s.jpg
