Place ID,User Name,User ID,User Link,User Thumbnail,User Address,User Photos Count,User Reviews Count,Review Text,Review Language,Review Date,Rating,Feedback Useful,Feedback Funny,Feedback Cool
meijer-escanaba-2,T W.,HbpyMpieuzqDeZxFuBdcnw,https://www.yelp.com/user_details?userid=HbpyMpieuzqDeZxFuBdcnw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Westminster, CO",8,64,"Great store!  Horrible service. Waited in lane while cashier called for help to eliminate cash in drawer, 20 min later, no arrival for help. Moved to self-serve lane which wouldn't accept multiple items and needed override. Won't be back; no one seemed to care about the wait nor have recourse for the slow acting cash manager who took at least 30 min to arrive while multiple customers were in line with only one other lane open.",en,7/18/2017,1,5,2,N/A
meijer-escanaba-2,Mc J.,P-ZVhO-mUDxsgwNEXCpHgw,https://www.yelp.com/user_details?userid=P-ZVhO-mUDxsgwNEXCpHgw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Burlington, WI",N/A,9,"ads are fraud,   no answers from them,,, we didn t get the truck s in.  products not in store.. ad s draw people in,, and they don t have any thing.. the products are most---tyson  --- non food crap.... stay away..... also pd. off , escanaba board to get in  .. well known............",en,5/3/2019,1,N/A,N/A,N/A
meijer-escanaba-2,Priscilla L.,amuvuy7s1dwdLfHeg2B7Jg,https://www.yelp.com/user_details?userid=amuvuy7s1dwdLfHeg2B7Jg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Vulcan, MI",N/A,1,"Went to the store in Escanaba last week and was sworn at by an employee who was moving merchandise with a forklift in the front parking lot.  He was moving a heavy load and could not see in front of him.  He didn't have any OSHA approved safety wear and anything certified on his forklift.  Plus, the load should have been moved while driving backwards so that he could see customers.  I guess that as I passed him to park (he was stopped in the roadway), he was cursing me out in front of my husband and kids.  My husband proceeded to back up my driving and tell him that the customer should not be treated like that.  Now, we are not going back to the store due to the harassment that may occur with this employee.  I have been working in customer service for over 20 years and have never seen such an ugly manner.  The worker was an older gentlemen if that helps.  Word will get out and hopefully this is resolved.",en,5/20/2019,1,N/A,N/A,N/A
meijer-flint-2,Nicole L.,0oja36NPAcCCsM2_5ry7mw,https://www.yelp.com/user_details?userid=0oja36NPAcCCsM2_5ry7mw,https://s3-media0.fl.yelpcdn.com/photo/dAdraC97vfHDpsKRYU-n2w/60s.jpg,"Howell, MI",4,3,Luv the clearance! Wish they had a food court..and a few cashiers at least. I hate working when I'm not getting paid.,en,9/14/2023,3,N/A,N/A,N/A
meijer-flint-2,Mia D.,TawJuC3w7AZ3tlESIAszOA,https://www.yelp.com/user_details?userid=TawJuC3w7AZ3tlESIAszOA,https://s3-media0.fl.yelpcdn.com/photo/E8LxPguhsr4WlHIHVHb88A/60s.jpg,"Chicago, IL",7,59,"This store racially profiles black shoppers and will call the police for ""being on the radar"".",en,12/25/2023,1,N/A,N/A,N/A
meijer-flint-2,J D.,otBEESzGIg-NgDWgQm1q9g,https://www.yelp.com/user_details?userid=otBEESzGIg-NgDWgQm1q9g,https://s3-media0.fl.yelpcdn.com/photo/8-CG4v1M6jE6hYJzef2ysA/60s.jpg,"Flint, MI",33,52,"I use grocery pick-up at a handful of stores, Kroger, Meijer, and I even drive the 45 minutes to Whole Foods to do pick-ups quite frequently.  I've always loved Meijer, growing up in the area, but I just moved back a few months ago, and the quality has really gone downhill (this whole area has really gone downhill :() I go to Hill Rd and Morrish Rd mostly.    My last handful of pickups, between both places, have had *clearly* rotten produce in them. Twice, I've gotten clearance-priced, same-day-expiration produce, and been charged the full price, as if I was given a fresh one.   And Meijer is the only store that does not have an easy way to return/refund bad produce.  At this point, i think it's on purpose.   They send me survey requests, I answer honestly about the food I pay for, bring home, unpack, and immediately throw in the garbage because it's bad-- and every time, I get a response saying it's easy to do a return-- just bring it back to the store.  If i'm doing grocery pick-up it's for a reason-- having me drive the 15-20 minutes BACK to the store to do a refund does not make this method convenient. This last time, i got some email from some general manager who said to just call this number, and they can do the return over the phone.  The email before that told me to call the customer service number and they can do the refunds over the phone.         After this last order (which was my 3rd or 4th order in a row with bad produce, plus the handful of sporadic ones prior to this past month- At this point I'm probably about $25 or so into immediately-thrown-away food) I called the customer service number. It told me i had a 729 minute wait. THAT'S NOT A TYPO.    I called the number with the extension that the GM gave me, and it immediately said this number isn't available, try another extension.   No, this is not a ""convenient"" way to do refunds.    I will stick with Whole Foods and Kroger for my perishables. At least in those situations, the pickers try to pick quality, but I understand sometimes they make mistakes, but they can quickly be remedied.  At Meijer, i'm getting VISIBLY expired and mushy brown rotten food, and at this point it seems like a way to make money on bad items that they know the people won't take the time to return because of the inconvenience.   Two stars, because the people have always been very nice. They clearly seem understaffed, and I know that has to suck for the employees.Update: I had to buy some nonperishables, I decided I can still use Meijer as long as I stick with stuff they can't poorly pick. Oh. Nope--  they are giving me the most dented cans possible. You're not supposed to eat food from severely dented cans, as the integrity of the can and the lining are compromised, and botulism can develop through microcracks if oxygen is getting in.  At this point, they've got to be trolling me. Changing to one star, because this is unbelievably absurd. What happened to Meijer??",en,5/20/2023,1,N/A,N/A,N/A
meijer-flint-2,Crystal ..,Aw-J3U1k2F7lmqWWxo5jVg,https://www.yelp.com/user_details?userid=Aw-J3U1k2F7lmqWWxo5jVg,https://s3-media0.fl.yelpcdn.com/photo/J5b5ychGcVrNW_8MXPhVmw/60s.jpg,"Detroit, MI",N/A,20,"Figured I would share an updated rating! This location is great, I've never had any issues with their team, store is always clean and straightened. 10/10 from me :)",en,4/20/2023,5,N/A,N/A,N/A
meijer-flint-2,Emily G.,9LdO_fahFWXtq9UXgFCPqw,https://www.yelp.com/user_details?userid=9LdO_fahFWXtq9UXgFCPqw,https://s3-media0.fl.yelpcdn.com/photo/p6jgBAjyYSqkKS4Hemj5ag/60s.jpg,"Mt Pleasant, MI",12,14,"This company tends to treat its employees like garbage. When someone who has worked for 17 years, never been disciplined, always friendly and hardworking and helpful, is told to go home because they failed the health screening ( they were in contact with someone who tested positive for covid, and had one of the symptoms, but they did wind up testing negative while they were home) you don't f*cking NOT PAY THEM for that time, period!  They already make LESS THAN UNEMPLOYED FOLKS DO and you go and try to ROB THEM OF THEIR PAY. Right before the holidays! THIS IS SHAMEFUL!Fred would be so ASHAMED of this! Meijer is supposed to treat their workers like friends or family and that means, if they fail the health screen and are told to go home, you pay them. End of story. No discussion. dol.gov/agencies/whd/pan…""Qualifying Reasons for Leave:Under the FFCRA, an employee qualifies for paid sick time if the employee is unable to work (or unable to telework) due to a need for leave because the employee:...3. is experiencing COVID-19 symptoms and is seeking a medical diagnosis;...Duration of Leave:For reasons (1)-(4) and (6): A full-time employee is eligible for up to 80 hours of leave, and a part-time employee is eligible for the number of hours of leave that the employee works on average over a two-week period....Calculation of Pay:[5]For leave reasons (1), (2), or (3): employees taking leave shall be paid at either their regular rate or the applicable minimum wage, whichever is higher, up to $511 per day and $5,110 in the aggregate (over a 2-week period).""",en,12/10/2020,1,2,N/A,N/A
meijer-flint-2,Tamika B.,mxhn4yz8C8vtyxMdik5REw,https://www.yelp.com/user_details?userid=mxhn4yz8C8vtyxMdik5REw,https://s3-media0.fl.yelpcdn.com/photo/frmAFscAebReJvvuUKtl5Q/60s.jpg,"Grayson, GA",25,95,"Went in to purchase lamb chops per sams recommendation. I purchased 4 packs of racks of lamb, 3 shoulder, & 4 loins. The racks & shoulders were spoiled. Smelled like a dead body when we opened the package.",en,7/31/2020,1,3,N/A,N/A
meijer-flint-2,Kris W.,ERvq7-pQF0ceE1DJ_edAZw,https://www.yelp.com/user_details?userid=ERvq7-pQF0ceE1DJ_edAZw,https://s3-media0.fl.yelpcdn.com/photo/Jlou2J6CvMzBfI6ePZ-ZVA/60s.jpg,"Flint, MI",1,36,Refusing to turn away people who will not wear a mask.  Spoke with both Corporate Support and the store director who confirmed this is their policy.Great job putting profits before people.,en,6/3/2020,1,4,3,N/A
meijer-flint-2,Dennis G.,IEe7N7aE3k2PVD72If3lAQ,https://www.yelp.com/user_details?userid=IEe7N7aE3k2PVD72If3lAQ,https://s3-media0.fl.yelpcdn.com/photo/U0FYtV1nnk7tgBcCMbvuXw/60s.jpg,"MI, MI",N/A,1,"I AM COVID POSITIVEMy Dr called in prescriptions to Meijer on Hill Rd yesterday at 9am, 1 for Zofran to help me stop throwing up (13 hrs in 1 day is just to much for the body and the other was for Migraines. I saw that the Zolfran was filled, and it showed the other was filled so I called yesterday, and they stated the Imitrix was not ready, so I decided to wait until today to try and see if they were ready. I called today and they stated that the Imitrix needed to be redone by the Dr, they stated they called my Dr. yesterday and today with no reply. I advised them my Dr was off ill and asked why they couldn't contact me and advise me they couldn't fill without talking with my Dr...  I have been in contact with my Dr. daily this week at his home (I have his cell and home phone #s), this was the pharmacy manager I spoke with. I advised him had they contacted me I could have my Dr. call them right away. He said they don't have time to make 2 phone calls. As soon as I hung up I called my Dr and he called the pharmacy and got it straightened out. In todays world $$$$ rules, I will never do any business at any Meijers ever again. What pisses me off is it's Friday and had I not called my DR I would have waited until Monday to get my meds. F you Meijers, care about the patients not the $$$$$$I would give them a no star is available.",en,12/5/2021,1,N/A,N/A,N/A
meijer-flint-2,K M.,dKi-FGz3RCSxW2NloWMTYQ,https://www.yelp.com/user_details?userid=dKi-FGz3RCSxW2NloWMTYQ,https://s3-media0.fl.yelpcdn.com/photo/pdPk_ErvVAIJt07pWtTXUg/60s.jpg,"Warner Robins, GA",N/A,315,"I really like Meijer and wish I had better things to say about this location, but their checkout is a mess. Not sure if they are being impacted by a labor shortage or what, but mid-afternoon they had 2 live checkouts operating with lines that were 8-10 deep and the exact same situation with the self checkout. Not exactly a great situation when you are buying ice cream or have crying kids with you. Very few employees to be seen throughout the store and zero sense of urgency as far as opening additional lanes to alleviate the backup at the registers. Otherwise, the store is clean and fairly well-stocked.",en,8/1/2021,2,N/A,N/A,N/A
meijer-flint-2,Susan N.,pRjDK6IEJvWoe2mYr9s7RQ,https://www.yelp.com/user_details?userid=pRjDK6IEJvWoe2mYr9s7RQ,https://s3-media0.fl.yelpcdn.com/photo/-DL3dw5oxSj1Av17lalQgQ/60s.jpg,"Westland, MI",4,11,"Was here yesterday on Wednesday, I use a buggy because I have problems with spine, nerves, and falling. $900 and $600, this was going to be over $900. For room issues we went to dog food, and a bit of non edible items, I told him that he should go through the check out, then he could come back and we could do edible shopping, this ticket was $460. Hubby came back and we went slowly down the each section. We had so much that this trip was going to be a big one! He could hardly push the cart, when we looked for the checkout line. Only about 5 lines open and the people waiting circled back and around. This women stomps around asking different people why they were in these lanes, then she turns to us and tells about 3 lines that we were not going to be waited on. Nobody went to help anyone. About being in line for an hour with nobody in any line moving; my husband looked at me and he could tell my back was in searing pain. We made it out to the parking lot, got in, to never be seen again. Got home, had him put pain strips on my back until I looked like the guy from the mummy, popped pain meds, and went flat on my back! If anyone out there can help us pick a grocery store in Genesee County, that has a great prices, l would love to go there. We might just use a butcher for our meats and then off to Sam's for pantry items!",en,7/15/2021,1,N/A,N/A,N/A
meijer-burton-2,Bethanny R.,H4EwpE0-mZhjCRu43Q_V2g,https://www.yelp.com/user_details?userid=H4EwpE0-mZhjCRu43Q_V2g,https://s3-media0.fl.yelpcdn.com/photo/Hsr6oEjIlOWroIlhG3HZeA/60s.jpg,"Grand Blanc, MI",67,60,"Pros: store is clean, great sales, awesome clearance, well stocked, produce is fresh. The tall guy in produce is always nice and helpful. Deli has lots of options. Fried chicken and rotisserie chicken are yummy.Cons: late night it's all u scan, and many times the aisles are roped off completely when  the employees clean. Sometimes I can't even purchase what I came in to buy. Over the last few months I have been sold and seen on shelves expired food in dairy, meat, and the canned area. CheckYour dates. Some of the cashiers are not friendly and scrutinize a coupon to death. More organic options would be appreciated.",en,7/20/2018,3,N/A,N/A,N/A
meijer-burton-2,Nancy S.,FzZSWcqaVg1x6DVsWM-WhA,https://www.yelp.com/user_details?userid=FzZSWcqaVg1x6DVsWM-WhA,https://s3-media0.fl.yelpcdn.com/photo/MmjcmN7FdSy1sV1nOnCYdw/60s.jpg,"SoMa, San Francisco, CA",N/A,1,"Beautiful store with everything you could ever want....or need.  Food is kept nicely on the shelves.  People who work there are friendly.  Even tho food prices have gone thru the roof in 2023, Meijer has managed to keep their food prices mostly affordable.",en,3/15/2023,5,N/A,N/A,N/A
meijer-burton-2,Michelle H.,x5sZ-vVv4ckbyvY5cJwuDg,https://www.yelp.com/user_details?userid=x5sZ-vVv4ckbyvY5cJwuDg,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"MI, MI",N/A,2,The pharmacy at this store is a joke! They're short staffed and rude to customers and when I called out Hiedi for violating HIPPA the pharmacist threatened to call the manager! The joke is on her bc I talked to the manager on it way out and I am reporting this to corporate as well as reporting the violation of HIPPA laws through appropriate channels.,en,6/20/2023,1,N/A,N/A,N/A
meijer-burton-2,Mama L.,wUsbKy2vkLgjX_7fao-Qag,https://www.yelp.com/user_details?userid=wUsbKy2vkLgjX_7fao-Qag,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"San Francisco, CA",N/A,1,I arrived at this store late at night(almost closing time a few nights ago) in a frantic state because I needed to find my daughter's medicine(Tylenol). I was having a stressful time trying to find the baby medicine aisle. I went up to a worker who showed me great kindness in helping me find my daughter's medicine. He was a blonde and I believe his name was Andrew. He was very professional and very kind to me. This was my first time at this store and I think it is going to be my new go to store because of the professionalism shown. I never really write reviews but this young man deserved some recognition.,en,3/21/2023,5,N/A,N/A,N/A
meijer-burton-2,Kaitlyn H.,2HnGCTf_EQMVAfN_aPEotg,https://www.yelp.com/user_details?userid=2HnGCTf_EQMVAfN_aPEotg,https://s3-media0.fl.yelpcdn.com/photo/eUWY3oV3EJAIHskwSS4e1g/60s.jpg,"Burton, MI",N/A,12,"Every time I have seemed to go recently they have technical issues and changed their payment option to cash only. Which is fine, but most recently when it happened they told me to try the card and while the machine said no, there were multiple payments that had gone through on it. Just bring cash to be safe. Never know. But clean store, usually stocked well. Decent clearance shelves.",en,6/14/2022,2,N/A,1,N/A
meijer-burton-2,Thomas B.,GzZic1ZPKoFFSZpWpJY1UQ,https://www.yelp.com/user_details?userid=GzZic1ZPKoFFSZpWpJY1UQ,https://s3-media0.fl.yelpcdn.com/photo/QriLmHI9fQBG83I_1azuMw/60s.jpg,"Grand Blanc, MI",758,747,This truly is our GO TO grocery store being only about 3.5 miles from home in Grand Blanc.  Service is always friendly and we appreciate the layout of the store compared to some of the NEWER stores with freezer and refrigerated goods located in the middle of the store not even close to groceries.  Produce is better than any of the competitors and we appreciate the MPerks program that saves us a bit of money while rewarding us for our shopping.  We will return !,en,7/29/2019,4,2,N/A,1
meijer-burton-2,Christian B.,H_lcT3-0nE-POklHM6u7xw,https://www.yelp.com/user_details?userid=H_lcT3-0nE-POklHM6u7xw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Burton, MI",2,22,The one star is purely out of convenience of the location in proximity to my home. That's the only pro for me. Cons: long lines be it the checkouts or pharmacy. Employees move with little to no sense of urgency whatsoever even when it's busy. Many times what I need is out of stock. The parking lot feels like the Wild West with carts everywhere and other customers showing no care or curtesy while driving or parking. Had another car roll into mine once because the driver forgot to put it in park and gave me attitude when he saw me trying to keep his car from rolling freely across the parking lot. I don't know why I keep giving them chances.,en,12/31/2021,1,1,2,N/A
meijer-burton-2,Mischita H.,gXLTS8ftydM1Bsta7VPD-w,https://www.yelp.com/user_details?userid=gXLTS8ftydM1Bsta7VPD-w,https://s3-media0.fl.yelpcdn.com/photo/Fp9npQbL3Dk_PkuNltoJZQ/60s.jpg,"Orlando, FL",3198,871,"The OG of one stop shopping...whatever you're looking for, from groceries to bicycles, greeting cards to paint, pots n pans to shirts n shoes....Meijers has it. Oh, you work weird hours? No problem...the store is open 24/7! You can even pick up your prescription in the pharmacy, buy postage stamps our order that last minute birthday cake from the bakery.This location had been around for many many years and the age is starting to show in the building. The service can vary - just depends on who is helping you.Overall not bad.",en,5/1/2014,3,1,1,2
meijer-burton-2,Veronica D.,ndjykLXtGGJrw9J9bu_zlg,https://www.yelp.com/user_details?userid=ndjykLXtGGJrw9J9bu_zlg,https://s3-media0.fl.yelpcdn.com/photo/BkUymPVVOeswwMyVXt8GPg/60s.jpg,"Rochester, MI",258,280,"I live in Burton right in-between this Meijer and the Walmart in Grand Blanc. I choose this store more often because I like the products they carry better. Rotesserary chicken, Oh My Yog!, vitamins, decorations.. pretty much everything besides my boyfriends beard dye lol. However, milk and other things are a bit pricier.  They did just renovate the entire store. So it's a little nicer looking inside than before, as well as a much prettier gas station out front. Most of the greeters are nice here too. Keep up the good work!",en,1/26/2017,4,1,1,2
meijer-burton-2,Codie Y.,oC5fmWeUUQoxjgJi5z9l8g,https://www.yelp.com/user_details?userid=oC5fmWeUUQoxjgJi5z9l8g,https://s3-media0.fl.yelpcdn.com/photo/7DG9kWpa_ZCthEuU4dbCTw/60s.jpg,"Atlanta, GA",50,65,"I love Meijer. I wish we had them in GA. They're like Target and Walmart had a baby together. They literally have everything- groceries, clothes, makeup. Etc.",en,6/17/2017,5,N/A,1,1
meijer-swartz-creek-2,Anna G.,t2GQIM5_4L02qqnFo1hX7A,https://www.yelp.com/user_details?userid=t2GQIM5_4L02qqnFo1hX7A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"MI, MI",N/A,2,They've done a good job adjusting to the challenges the past couple of years. They check out service is better since covid happened. Produce has improved as well. Room for improvement still.,en,11/19/2023,4,N/A,N/A,N/A
meijer-swartz-creek-2,J D.,otBEESzGIg-NgDWgQm1q9g,https://www.yelp.com/user_details?userid=otBEESzGIg-NgDWgQm1q9g,https://s3-media0.fl.yelpcdn.com/photo/8-CG4v1M6jE6hYJzef2ysA/60s.jpg,"Flint, MI",33,52,"I still buy a lot of my non-perishables here, and it seems that when i only need 1 or 2 perishable things and I take the risk of adding them in so I don't have to stop somewhere else for just one item, they're *still* nearly always bad. What are the odds that ALL you have is bad produce and expired meat?? I don't get it.",en,9/21/2023,1,N/A,N/A,N/A
meijer-swartz-creek-2,Tracy B.,lKgAdn2gmnmIfs3bDz8dgQ,https://www.yelp.com/user_details?userid=lKgAdn2gmnmIfs3bDz8dgQ,https://s3-media0.fl.yelpcdn.com/photo/Iqdjg9DEvqbUA_pgp4L_Pg/60s.jpg,"SoMa, San Francisco, CA",N/A,1,"Went through self check out to buy beer.  I know, right, I should know better. Well I scanned the beer and then my card.  It wouldn't complete the transaction without assistance.  Nobody came to complete my transaction.  I cancelled my order and left.  They decided to charge my credit card anyhow.",en,11/11/2021,1,1,1,N/A
meijer-swartz-creek-2,Ben H.,kYXfFCxfXY1qeDdaKdFxWA,https://www.yelp.com/user_details?userid=kYXfFCxfXY1qeDdaKdFxWA,https://s3-media0.fl.yelpcdn.com/photo/IdXyy-9SYN3Q6jrz9XAaWQ/60s.jpg,"Flint, MI",964,320,"A nice, new and clean Meijer store. I just started using their pharmacy and so far they have been super.Two great things about this store are the toy section and the pet care aisles. They get the newest Lego minifgures and Walking Dead figures. My cats like the wide variety of treats available here, especially Temptations.This store has a good beer selection and liquor aisle. They have lots of craft beers, if that's your thing.Finally, because it is in a semi-rural area, there are occasionally some unusual vehicles in the parking lot. I mean the dirty, battered ""country hoopties"" and odd examples of Redneck engineering.",en,7/9/2015,4,2,2,1
meijer-swartz-creek-2,Jeff P.,lmRlWmkUIWc8NlezNmlGvw,https://www.yelp.com/user_details?userid=lmRlWmkUIWc8NlezNmlGvw,https://s3-media0.fl.yelpcdn.com/photo/aXuRm-P6dBgAQEI92PkFIg/60s.jpg,"Myrtle Beach, SC",292,254,"Lots of stuff. Food, electronics, clothes, curtain rods, candy. Basically, this is a Super Target or Super Walmart. The prices seamed reasonable as did the selection. It was very clean, unlike typical Big box stores.",en,5/24/2016,4,5,2,4
meijer-swartz-creek-2,Kris W.,ERvq7-pQF0ceE1DJ_edAZw,https://www.yelp.com/user_details?userid=ERvq7-pQF0ceE1DJ_edAZw,https://s3-media0.fl.yelpcdn.com/photo/Jlou2J6CvMzBfI6ePZ-ZVA/60s.jpg,"Flint, MI",1,36,I am currently in line waiting to check out. I can see no less than 4 employees standing around talking from where I am at. Two employees also walked by talking. There are only 3 non self service lines open and they are all 4 people deep at a minimum. Store was clean and they had what I was looking for. The check out situation needs to be fixed.,en,4/24/2018,2,N/A,N/A,N/A
meijer-swartz-creek-2,Joslynn K.,urP9fYpRcs3szhje2S5FwA,https://www.yelp.com/user_details?userid=urP9fYpRcs3szhje2S5FwA,https://s3-media0.fl.yelpcdn.com/photo/MP_Hpd5gTj6PXjBEDAWAWQ/60s.jpg,"Swartz Creek, MI",N/A,4,Annette in Customer Service was extremely nice and made my returning process a breeze. I come to this store a couple times a week and she is by far my favorite!,en,8/22/2019,5,N/A,N/A,N/A
meijer-swartz-creek-2,Kimberly R.,IhcGiFpV86BHR-juuRqX7Q,https://www.yelp.com/user_details?userid=IhcGiFpV86BHR-juuRqX7Q,https://s3-media0.fl.yelpcdn.com/photo/a4lTWMsvqAYTOmuqA9JDlg/60s.jpg,"Gaines, MI",1,11,"Went on Nov. 1 to return a dog Halloween costume. Customer service lady was so rude. I had two on receipt. She says ""you must have rang the same one twice so this one isn't on here"". I said "" well there was one actual cashier with 10 people waiting so as to seemingly force people to use the self check out. If Meijer is too cheap to pay people they should allow returns if simple errors like this inadvertently happen. You can see the Meijer tag and I have a reciept for the full price not the half off"".      She then states ""Well that's not my problem,  you don't have a receipt for this costume"". I just could not believe how horribly rude and awful I was treated.   And all because Meijer is to cheap to staff their lanes. It's really really sad.       I won't ever go back to the Swartz Creek Meijer.  And Meijer in general if I can avoid it. I have spoken to so many people who have had terrible experiences at the Swartz Creek store. Sad.",en,11/4/2018,1,N/A,1,N/A
meijer-swartz-creek-2,Angi G.,HsZCUM8FV58Y7AuIh_mF1g,https://www.yelp.com/user_details?userid=HsZCUM8FV58Y7AuIh_mF1g,https://s3-media0.fl.yelpcdn.com/photo/cQItz3SCwoNB9VjdclUEYg/60s.jpg,"Burton, MI",N/A,1,"Pharmacy- Rude, rude, rude! They speak to like you are a complete moron. On the phone they are even worse. Before you can even get your whole question finished, they cut you off. I pay cash for my prescriptions and they act like I am beneath their professional standards.",en,8/11/2019,1,N/A,N/A,N/A
meijer-swartz-creek-2,Michelle B.,oiGMuk_uuuo4axNQJVZWbw,https://www.yelp.com/user_details?userid=oiGMuk_uuuo4axNQJVZWbw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Swartz Creek, MI",N/A,1,"The short female manager is the absolute rudest person I've ever seen in retail!  I witnessed her yelling at kids that were doing absolutely nothing wrong and her whole demeanor with customers is absolutely pathetic! I've been in management for 20 years,  she is lucky she does not work for me!!",en,10/2/2020,1,N/A,N/A,N/A
meijer-fraser,Kelly H.,GLMnIkfZ8Mt0WMw4a_ZTPQ,https://www.yelp.com/user_details?userid=GLMnIkfZ8Mt0WMw4a_ZTPQ,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Sterling Heights, MI",16,39,"I'm usually quite happy with this location, especially since it's been remodeled. It's clean, and I can usually find what I'm looking for here. I like that they keep the lines moving on the self checkouts too. The only complaint I have is that I've purchased two things that were past their best by dates, so I need to be vigilant about checking those now. Their app has a tendency to want to sign me out a lot too, but the functionality of it otherwise is good. I do like their mPerks program, and have saved quite a bit using that, along with their coupons. Overall my experience has been positive.",en,12/19/2023,4,N/A,N/A,N/A
meijer-fraser,Jean P.,GrfdvbPNUoyHgt1CTlrvnA,https://www.yelp.com/user_details?userid=GrfdvbPNUoyHgt1CTlrvnA,https://s3-media0.fl.yelpcdn.com/photo/CTTYJ549bVYyPhk10s_dsw/60s.jpg,"Clinton Township, MI",N/A,49,"This store is right across from my apartment, but I often drive out of my way to visit another one.  I have had issues with their people being rude and pushy.  One of the door people has argued with me several times about the electric scooters, claiming that ""this one is fully charged"" when it is on red and I know it isn't.  Today I was in a long line, which happens at this time of year.  As I inched closer, I could see the cashier blowing her nose several times. She wore gloves, but did not change them after. When I was about to pay, I asked if I could tap my card.  She said, ""Let's see."" and reached out to grab my card from my hand, brushing against me with her dirty glove.  I left feeling angry that she would grab for my card and gross that her germs were now all over me.  Of course, I met the door lady as I went out.This store needs to train their employees better!",en,12/22/2023,1,N/A,1,N/A
meijer-fraser,Kyle B.,yqws5Y1oZKPdsh1am-giug,https://www.yelp.com/user_details?userid=yqws5Y1oZKPdsh1am-giug,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Pontiac, MI",N/A,2,2:30pm on a Monday and I spent 15 minutes in line at the self checkout! Couldn't imagine how long I would have waited for a real cashier. I will never return here,en,10/9/2023,1,1,N/A,N/A
meijer-fraser,Katie J.,ZJ6BlYU7W_CJRs0ZVQkrFA,https://www.yelp.com/user_details?userid=ZJ6BlYU7W_CJRs0ZVQkrFA,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"Center Line, MI",N/A,14,"I just had the worst experience at this Meijer.I always use the scan and go so I can bag my groceries up as I go.When I get to the scan and go register there was an employee there to log in and scan a few items.He paws through every item in all my bags picking every item up and placing it back in the bag. Oh and smashing my bread too! Telling me oh you didn't scan this, I said umm it's right there on the screen. Such horrible customer service! DO BETTER MEIJER!  I'm not sure if I want to go back to this location again.Plus he had what looked like plaque psoriasis pawing through my food umm wear gloves! I don't want your flaky peeling skin all over my items!",en,3/10/2023,1,2,N/A,N/A
meijer-fraser,William W.,WpahXN--U5rHqZ7CQk6UYw,https://www.yelp.com/user_details?userid=WpahXN--U5rHqZ7CQk6UYw,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/514f6997a318/assets/img/default_avatars/user_60_square.png,"San Francisco, CA",N/A,2,"The dairy department constantly sells bad products.Every time I buy milk at the Fraser store, (Utica Road, and 15 Mile ) it never lasts until the expiration date.I opened a half gallon of milk this morning,  labeled Best by May 15th, and this is May 4th, and it is already tasting sour.If the milk tastes sour in cold weather, what will it taste like in HOT weather.Don't buy dairy products at this store, unless you don't mind wasting most of it because it goes bad before the Use By date!",en,5/4/2023,1,1,N/A,N/A
meijer-fraser,Lisa V.,d_ecJUhsmLtZH5o_2D4gNg,https://www.yelp.com/user_details?userid=d_ecJUhsmLtZH5o_2D4gNg,https://s3-media0.fl.yelpcdn.com/photo/Esv97Lw7CARLg0jiVEjvDw/60s.jpg,"Roseville, MI",4,45,Do not use the curbside pick up groceries here. I ordered and they texted me when my order was ready and  I ran up there from work and they canceled my order and never let me know why. Horrible store. I will never use this feature again. I hope the manager see's this. You really need to learn how to run your store.,en,2/2/2023,1,1,N/A,N/A
