County,Position,Place ID,Title,Link,Rating,Reviews Count,Categories,Price,Phone,Snippet,Thumbnail
Osceola County,6,LOHziriO9Lxne2o6QXddOw,Steve’s Country Market,https://www.yelp.com/biz/steves-country-market-harrison?osq=meijer,4.3,3,"Meat Shops, Grocery",N/A,(989) 539-3110,"bef"" to be as high or ""higher than I can get it driving to Mt.Pleasant (Meijers) when they have...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Osceola County,7,PgeksksWAZCno5H5Z_U3Bw,Lake General Store,https://www.yelp.com/biz/lake-general-store-lake?osq=meijer,5.0,3,"Grocery, Convenience Stores",$,(989) 544-2453,Not what I expected on the inside. Even a meat counter! Great place to get groceries.,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Osceola County,8,wvs8Do9KfphWLcL30Pdw7A,Green Tree Co-op Market,https://www.yelp.com/biz/green-tree-co-op-market-mount-pleasant?osq=meijer,4.6,25,"Grocery, Fruits & Veggies, Delis",$$,(989) 772-3221,The groceries are more expensive than you'd find at a Krogers or Meijer but you're supporting local...,https://s3-media0.fl.yelpcdn.com/bphoto/fmq2cd999zW5qeyplON2Eg/348s.jpg
Osceola County,9,JOme7vrSI7mxQmxiK6HFNg,J And A Groceries,https://www.yelp.com/biz/j-and-a-groceries-reed-city?osq=meijer,4.8,9,Grocery,N/A,(231) 832-9924,"They also have a small but nice selection of groceries, fresh fruit and meat.",https://s3-media0.fl.yelpcdn.com/bphoto/WarZU20FuW4PggpRi_WqTg/348s.jpg
Osceola County,10,WIXaqwOS-W2F32LjGhOfeA,LeRoy Village Market,https://www.yelp.com/biz/leroy-village-market-leroy?osq=meijer,2.5,4,Grocery,N/A,(231) 768-4902,We will continue to shop here for our meats rather than Meijers or anywhere else.Especially when...,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Antrim County,1,DQfG2cwwokp-QfgmX8MMQw,Meijer,https://www.yelp.com/biz/meijer-gaylord-2?osq=meijer,3.8,5,"Grocery, Bakeries, Department Stores",$$,(989) 731-9600,Best experience I've had at a Meijer in ever!,https://s3-media0.fl.yelpcdn.com/bphoto/EPQ4L71h10lAglF6F9y8oA/348s.jpg
Antrim County,2,e2b8Q25cn7ashfxH9ud2rg,Meijer,https://www.yelp.com/biz/meijer-williamsburg?osq=meijer,3.0,14,"Grocery, Bakeries, Department Stores",N/A,(231) 534-9800,"This is our second summer. We love a lot about this Meijer, especially since we do not have them at...",https://s3-media0.fl.yelpcdn.com/bphoto/-z4x647t7hRXJJoW54PtUA/348s.jpg
Antrim County,3,TnCAeXXkLjtLM19JGYy2OA,Meijer,https://www.yelp.com/biz/meijer-petoskey?osq=meijer,2.7,35,"Grocery, Bakeries, Department Stores",$,(231) 348-6100,This Meijer has an interesting layout with the frozen foods and dairy separated from the rest of the...,https://s3-media0.fl.yelpcdn.com/bphoto/fc1cmA0nMZPamBkUiLCnNA/348s.jpg
Antrim County,4,mWdEAfIJsF5F4NTE7iH5mA,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-bellaire-2?osq=meijer,2.6,7,Grocery,$$,(231) 533-8724,It is just expensive and seems to be lacking compared to Meijer. The products seem to be dusty at...,https://s3-media0.fl.yelpcdn.com/bphoto/eUCEUoub7-gfHyjEh9LjHg/348s.jpg
Antrim County,5,7H0sHW9gLRfVexYjBEUgVA,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-gaylord?osq=meijer,2.6,21,"Department Stores, Grocery",$,(989) 732-8090,So i called Meijer they had nothing in my price range. But i must say that they had very good...,https://s3-media0.fl.yelpcdn.com/bphoto/DXTBGsMCYzKgbzyUT4Z6Lw/348s.jpg
Antrim County,6,RgGUS_QG4TmRA0I7EZi7EQ,Hansen Foods,https://www.yelp.com/biz/hansen-foods-suttons-bay?osq=meijer,4.0,20,"Grocery, Beer, Wine & Spirits",$$,(231) 271-4280,It'll save you the madness of Meijer and provides a bit more of a local feel than shopping at a huge...,https://s3-media0.fl.yelpcdn.com/bphoto/EWlJMIRbY7Z-qI12tyn34A/348s.jpg
Antrim County,7,leO0XctO3XSWPYnJEi8b4Q,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-boyne-city-3?osq=meijer,2.4,14,Grocery,$$,(231) 582-6654,"I do my major stocking up at Meijer in Petoskey, which has better prices.",https://s3-media0.fl.yelpcdn.com/bphoto/XLYYKvoNH8NwUDX4pUZ3dw/348s.jpg
Antrim County,8,A32vTf2n1HlVZ3TtHaPMbg,Eastport Market,https://www.yelp.com/biz/eastport-market-eastport?osq=meijer,4.2,16,"Grocery, Hardware Stores, Gas Stations",$$$,(231) 599-1099,Let me start with the positives. It is a great smaller grocery store with a good selection and...,https://s3-media0.fl.yelpcdn.com/bphoto/Rx31FGNiX1-2nv94F6OVeQ/348s.jpg
Antrim County,9,9UpBaFb0OvVXm-CvfMdAgQ,Jojo’s Natural Market,https://www.yelp.com/biz/jojos-natural-market-gaylord?osq=meijer,3.8,4,"Grocery, Health Markets",$$,(989) 705-8500,"Well yes I love to go into Jojos, I go in at least once a week. However Meijer is getting alot of...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Antrim County,10,chedib_5BOszOla4ztHqnQ,Village Market Food Center,https://www.yelp.com/biz/village-market-food-center-rapid-city?osq=meijer,4.0,3,Grocery,N/A,(231) 331-6111,Village Market is great place to stock up groceries if you staying in the area longer then the day.,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Wayne County,1,Y_hv1gOXsJsm6smezPUQNA,Meijer,https://www.yelp.com/biz/meijer-lincoln-park?osq=meijer,2.1,24,"Department Stores, Grocery, Bakeries",$$,(313) 294-1700,"I dont really like the set up of this meijers. BUT, this one always seems to have good clearance on...",https://s3-media0.fl.yelpcdn.com/bphoto/MNgZC07M3eOEdpIpXR0bXw/348s.jpg
Wayne County,2,mKW5HpCEgicasPkx_m_Yvw,Meijer,https://www.yelp.com/biz/meijer-allen-park?osq=meijer,2.1,81,"Grocery, Bakeries, Department Stores",$$,(313) 253-1100,But none of these issues are unique to Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/tFsUwJck3UqeUhQ1sfy_bw/348s.jpg
Wayne County,3,KrYBszl2LezzWhOnsP4TGA,Meijer,https://www.yelp.com/biz/meijer-southgate?osq=meijer,2.1,17,"Grocery, Bakeries, Department Stores",N/A,(734) 284-5300,I have been a loyal Meijer shopper for about 8 years now. I've been shopping at this particular...,https://s3-media0.fl.yelpcdn.com/bphoto/0qaZ-le65Wkp3cKL0wRsCA/348s.jpg
Wayne County,4,nwcu2tW5w_DwG2Zm2nUMVA,Meijer,https://www.yelp.com/biz/meijer-taylor?osq=meijer,2.6,30,"Grocery, Department Stores, Bakeries",$$,(734) 287-3300,I love Meijer truly I do.I think they should be nationwide. Really I sincerely do.,https://s3-media0.fl.yelpcdn.com/bphoto/2B2rLkhUdZ_wSdZYUWEyAQ/348s.jpg
Wayne County,5,UwmI2T8xTKgt7GL7PydI_g,Meijer,https://www.yelp.com/biz/meijer-woodhaven?osq=meijer,2.7,23,"Bakeries, Grocery, Department Stores",$$,(734) 692-8100,"You can find everything at Meijer. This store has a huge grocery section, housewares, pet and...",https://s3-media0.fl.yelpcdn.com/bphoto/D6DIYJCO6QrT9RXXCIOOxw/348s.jpg
Wayne County,6,OlCtDrWPnuP9ufUWUymvPA,Rivertown Market,https://www.yelp.com/biz/rivertown-market-detroit?osq=meijer,4.4,16,Grocery,$$,(313) 259-6200,"The bakery goods are plentiful as well. It's a Meijer market, but smaller than most of their large...",https://s3-media0.fl.yelpcdn.com/bphoto/MK455Y7sGDekYxGmJKzYWg/348s.jpg
Wayne County,7,ydeh8_XnrV5ZrGKr7xayiA,Woodward Corner Market,https://www.yelp.com/biz/woodward-corner-market-royal-oak?osq=meijer,3.9,45,"Grocery, Fruits & Veggies",$$,(248) 955-1041,This is probably the fanciest Meijer I've ever been in. A friend pointed out that it's ONLY food and...,https://s3-media0.fl.yelpcdn.com/bphoto/y1HL7b-vrOluqq3D5an_0A/348s.jpg
Wayne County,8,TqAA3eqD5ti3qAg0_Tf3PA,Holiday Market,https://www.yelp.com/biz/holiday-market-canton?osq=meijer,4.1,148,"Grocery, Meat Shops",$$,(734) 844-2200,"Meat - these are the best cuts around that I have found. Forget Meijer, Kroger, etc.",https://s3-media0.fl.yelpcdn.com/bphoto/uBxfFXIByVxdl3PpzqW6Pg/348s.jpg
Wayne County,9,EqqrQQAQpTLg6Q9euq_8QA,Kroger,https://www.yelp.com/biz/kroger-dearborn-3?osq=meijer,2.0,34,"Grocery, Drugstores",$$,(313) 562-1762,"on them before people leave the store for another Kroger or just shop at Meijer, Walmart, Trader...",https://s3-media0.fl.yelpcdn.com/bphoto/x0Lpg9oPSJXh2RSsJBYbKw/348s.jpg
Wayne County,10,1ZRC2d6StTEeH1wgOMsanw,Kroger Marketplace,https://www.yelp.com/biz/kroger-marketplace-southgate?osq=meijer,2.6,21,"Grocery, Delis",$,(734) 286-9210,They have a great selection compared to their neighbor across the street (Meijer).,https://s3-media0.fl.yelpcdn.com/bphoto/dfclHC27K5XPogoqpO8zzw/348s.jpg
Delta County,1,0LE2PCoKf6bYKQYYwAvcKw,Meijer,https://www.yelp.com/biz/meijer-escanaba-2?osq=meijer,2.1,9,"Grocery, Bakeries, Department Stores",$$,(906) 233-1100,Popped in tonight to pick up a few things and was eager to use the shop &amp; scan feature in the Meijer...,https://s3-media0.fl.yelpcdn.com/bphoto/Cv7Ct82oTVhLU8dbNFNbPA/348s.jpg
Delta County,2,8v5y-HvkDGtgNMWv41e7rg,Jack’s Fresh Market,https://www.yelp.com/biz/jacks-fresh-market-manistique?osq=meijer,4.3,37,"Grocery, Beer, Wine & Spirits, Delis",$$,(906) 341-8070,"It's comparable to a Meijer or Kroger, and Jack's was incredibly clean and organized.",https://s3-media0.fl.yelpcdn.com/bphoto/d3yOVsPU4wkiV8WIwOVxJQ/348s.jpg
Delta County,3,XY5sjCbcRRJD_eXqvmOHPA,Elmer’s County Market,https://www.yelp.com/biz/elmers-county-market-escanaba-2?osq=meijer,4.4,5,"Grocery, Bakeries, Beer, Wine & Spirits",N/A,(906) 789-0151,Wow! I didn't know grocery stores this nice even existed anymore! The place was impeccably clean...,https://s3-media0.fl.yelpcdn.com/bphoto/4E7XxFnCws8mnfuY1_ds5g/348s.jpg
Delta County,4,J_bnEHH2rRfIxG-hn-NcgQ,Viau’s Supermarket,https://www.yelp.com/biz/viaus-supermarket-escanaba?osq=meijer,5.0,6,Grocery,$$,(906) 786-1950,"This is one great little place. I just have to laugh about the ""Supermarket"" in their name...",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Delta County,5,_COCk6V9iioKlVSLOhnphA,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-escanaba?osq=meijer,3.0,5,"Grocery, Department Stores",$,(906) 786-7717,Super friendly and helpful employees. They seem happy to be there and are more than willing to help you find what you need if u cannot find it. The cashiers…,https://s3-media0.fl.yelpcdn.com/bphoto/CLc0A4awVCvFHUa36-nGeg/348s.jpg
Delta County,6,TwalfXNSolV65np3onB5Yw,Garth Bluff Grocery,https://www.yelp.com/biz/garth-bluff-grocery-rapid-river?osq=meijer,5.0,1,Grocery,N/A,(906) 474-6895,"They have everything from food, drinks and all necessities. great hours and very nice people working! My kids loved the ice cream",https://s3-media0.fl.yelpcdn.com/bphoto/6p78TEvFKm4dkMl7OsgT3Q/348s.jpg
Delta County,7,ljtJhFti2Bj8BVK06ZpNIA,Menards Escanaba,https://www.yelp.com/biz/menards-escanaba-escanaba?osq=meijer,3.7,3,Department Stores,$$,(906) 786-0900,"This is a huge store with everything under the sun. We were looking for a paint sprayer and they had a huge selection and very friendly, helpful staff. There…",https://s3-media0.fl.yelpcdn.com/bphoto/7XIbY0FZ11FvvIczhu-KrA/348s.jpg
Delta County,8,wTfstsnHG350hNcqLYtsew,Walgreens,https://www.yelp.com/biz/walgreens-escanaba?osq=meijer,4.0,2,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",$$,(906) 789-0382,"I couldn't imagine writing a review for a Walgreens but, you know, the pharmacy staff went above and beyond to get a prescription filled when my child really…",https://s3-media0.fl.yelpcdn.com/bphoto/zVBdRAZ9iLhY2SdyIvy0ig/348s.jpg
Delta County,9,PN10wpWuYGfY5zrIMfLApg,Perkins Store,https://www.yelp.com/biz/perkins-store-perkins?osq=meijer,3.7,3,Grocery,N/A,(906) 359-4846,"If you happen to be traveling in the UP of Michigan on 35 north of Gladstone and are hungry, the Perkins Store is a hidden gem for good burgers and snacks. I…",https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Delta County,10,1m29qytb62_JBsoVhGgd5g,Marshall’s,https://www.yelp.com/biz/marshall-s-escanaba?osq=meijer,N/A,N/A,Department Stores,N/A,(906) 233-9312,N/A,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Ogemaw County,1,yOn9cL6Rdn5iQQRerOHTKQ,Meijer,https://www.yelp.com/biz/meijer-west-branch-2?osq=meijer,5.0,1,"Grocery, Beer, Wine & Spirits, Department Stores",N/A,(989) 787-3040,This Meijer is top notch! Clean and well organized; friendly staff: and everything you could want in...,https://s3-media0.fl.yelpcdn.com/bphoto/6AS3kC4fOZ33k6qGqfyXtg/348s.jpg
Ogemaw County,2,I2BZYXh2YWgF_AxGHsqw-A,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-west-branch?osq=meijer,1.6,9,Department Stores,$,(989) 343-1309,And I never even made it to the grocery side of the store. The only bright spot was the young lady...,https://s3-media0.fl.yelpcdn.com/bphoto/FZ2vCVwtb-GRzp1tBPRiRA/348s.jpg
Ogemaw County,3,w1_yC-CSBpUotBIZ4CGhfQ,Rogers Family Foods,https://www.yelp.com/biz/rogers-family-foods-hale?osq=meijer,4.3,9,"Donuts, Bakeries, Grocery",$$,(989) 728-2711,Great small town full service grocery store. Store staff was very friendly and helpful.,https://s3-media0.fl.yelpcdn.com/bphoto/OIWwfzZ73yTDE422Fvpflw/348s.jpg
Ogemaw County,4,E7OugbFkmpUC5ZpCJJ5TkQ,Walgreens,https://www.yelp.com/biz/walgreens-west-branch?osq=meijer,2.3,6,"Drugstores, Cosmetics & Beauty Supply, Convenience Stores",$,(989) 343-6921,A shout out to the Pharmacist (Kevin) and the pharmacy staff. Prescriptions filled expediently and accurately. Kevin always has a smile and answers questions.…,https://s3-media0.fl.yelpcdn.com/bphoto/oyOky2wcl-8NA6h-Cdz2bA/348s.jpg
Ogemaw County,5,RP7c4r419Jo8IfJymEUGRg,ALDI,https://www.yelp.com/biz/aldi-west-branch?osq=meijer,4.2,5,"Grocery, Fruits & Veggies, Organic Stores",N/A,(855) 955-2534,Great prices and great stuff. ! Aldi is one of my favorite grocery stores to go to.,https://s3-media0.fl.yelpcdn.com/bphoto/fLF8h7qLjCl8owuuwl_ppA/348s.jpg
Ogemaw County,6,Eoikr99pEa5r6K4GWfNh-g,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-houghton-lake-2?osq=meijer,1.8,12,Department Stores,$$,(989) 366-9766,"If you can wait and take a trip to Cadillac and go to Meijer, even better!",https://s3-media0.fl.yelpcdn.com/bphoto/Lzc6A0Y1VUIp9ihOCJ2bCQ/348s.jpg
Ogemaw County,7,NLBpKE0_kngWWU6N7-X4Xw,Lovewell’s Corner Store,https://www.yelp.com/biz/lovewells-corner-store-lupton?osq=meijer,5.0,1,Grocery,$,(989) 473-2472,Thew new owners are awesome. They renovated the store and it is very nice. The lady always gives me a deal on scratch off tickets and they gave me a Christmas…,https://s3-media0.fl.yelpcdn.com/assets/srv0/yelp_styleguide/ec91c6e75078/assets/img/default_avatars/business_medium_square.png
Ogemaw County,8,b_IctvEH9QldWXHFvyktyw,Family Fare Supermarket,https://www.yelp.com/biz/family-fare-supermarket-grayling-4?osq=meijer,2.5,15,Grocery,$$,(989) 348-5011,"The store was clean, the layout better than any mind-boggling Walmart or Meijer and the prices were...",https://s3-media0.fl.yelpcdn.com/bphoto/Pp4XlAn5BEpATToXrjkJng/348s.jpg
Ogemaw County,9,xjXpt34ZLHuYWCY4hyHP0g,Narski’s Market,https://www.yelp.com/biz/narskis-market-alger?osq=meijer,5.0,8,"Grocery, Meat Shops",N/A,(989) 836-2050,We stop at Narski's almost every time we come up north. EVERYTHING is wonderful. Smoked pork chops are to die. My basically vegan kid loves the breakfast…,https://s3-media0.fl.yelpcdn.com/bphoto/LijFSo_ahyW2cFwi93LO1g/348s.jpg
Ogemaw County,10,nF6Y8jHfFN5edcr5tJGcTg,Tractor Supply,https://www.yelp.com/biz/tractor-supply-west-branch?osq=meijer,2.3,3,"Department Stores, Livestock Feed & Supply, Pet Stores",$$,(989) 343-1511,"When you live outside of a city, shopping needs are a bit different and Tractor Supply usually covers what you need. We buy our 50 pounds bags of chicken…",https://s3-media0.fl.yelpcdn.com/bphoto/tdggSg3d64dHF7Hs-CXMPQ/348s.jpg
Eaton County,1,z7LgoXEKpapU_kJT1I2VRQ,Meijer,https://www.yelp.com/biz/meijer-charlotte?osq=meijer,2.9,8,"Grocery, Bakeries, Department Stores",$$,(517) 541-9200,"This Meijer is under some construction, but every week that I go in there a little more is being...",https://s3-media0.fl.yelpcdn.com/bphoto/d_m6HVvK8sggxfBkPXRPmA/348s.jpg
Eaton County,2,lH7aLl_NGE1_bptKlhemsg,Meijer,https://www.yelp.com/biz/meijer-grand-ledge?osq=meijer,1.6,9,"Department Stores, Bakeries, Grocery",$$,(517) 622-6800,I miss the Okemos and Bath Meijer but I just moved to G.L. I think I'll drive the extra 6 miles to...,https://s3-media0.fl.yelpcdn.com/bphoto/mpzZ2HfkNX4VQLCmY7zJrA/348s.jpg
Eaton County,3,REx3PQp3j1DVOdiemX1A0Q,Meijer,https://www.yelp.com/biz/meijer-lansing?osq=meijer,2.3,21,"Department Stores, Grocery, Bakeries",$$,(517) 321-1302,If Meijers ever has to shoot a new ad I recommend this store.,https://s3-media0.fl.yelpcdn.com/bphoto/0-juXPe0J6xtg2QAEzeOGA/348s.jpg
Eaton County,4,vz4wQuNNQgHwrE6MmPl9Vw,Meijer,https://www.yelp.com/biz/meijer-lansing-4?osq=meijer,2.4,25,"Grocery, Bakeries, Department Stores",$,(517) 394-7720,A landmark location to locals! Meijer is mostly a northern mid-west chain which is primarily (maybe...,https://s3-media0.fl.yelpcdn.com/bphoto/btBky8COCiD3J9hPowyPeQ/348s.jpg
Eaton County,5,IHJu9ba5yUQ6EMO9uQuKxw,Meijer,https://www.yelp.com/biz/meijer-mason?osq=meijer,2.9,20,"Department Stores, Grocery, Bakeries",$$,(517) 244-1900,"I used to love the Mason, MI Meijers. After moving back to this area ten years ago, I was absolutely...",https://s3-media0.fl.yelpcdn.com/bphoto/pCcjyWMNhdU7noqKLvAPPA/348s.jpg
Eaton County,6,XNCz4BoyazIbpe3WJvrfeA,Monticello’s Market & Butcher Block,https://www.yelp.com/biz/monticellos-market-and-butcher-block-haslett?osq=meijer,4.7,34,"Butcher, Grocery",$$,(517) 339-9670,Sometimes their prices even beat Meijer for certain items. Friendly workers and free coffee for...,https://s3-media0.fl.yelpcdn.com/bphoto/dN_y-s9-_7QWxdhTRnHncA/348s.jpg
Eaton County,7,vdsMfU2WESC-4NTiUMTKQg,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-charlotte-8?osq=meijer,1.6,8,"Department Stores, Electronics, Pharmacy",$$$,(517) 543-0300,but most time they tell you to use the self check out for your 200 dollars worth of groceries.,https://s3-media0.fl.yelpcdn.com/bphoto/VSEu5dAEaE4aKJI1m4uplw/348s.jpg
Eaton County,8,2FxLnW0v8GXYnEWXcI2F2g,Kroger Food & Pharmacy,https://www.yelp.com/biz/kroger-food-and-pharmacy-east-lansing?osq=meijer,3.3,18,"Grocery, Drugstores",$$,(517) 351-9361,This is a nice change of pace from the zoo at the neighboring Meijer. The vegetable area has been...,https://s3-media0.fl.yelpcdn.com/bphoto/AAN5Ehf9uF4QJn2J_qpjUA/348s.jpg
Eaton County,9,sor8pA96viLH4etuF5afMg,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-lansing?osq=meijer,2.2,13,"Grocery, Department Stores",$$,(517) 622-1431,"working right now"" I guess I will save the hassle and travel time and take my business to Meijer.",https://s3-media0.fl.yelpcdn.com/bphoto/SEanRQnnXIYuixguvLqy8w/348s.jpg
Eaton County,10,y_yDAtxU5dJZg4m8UIOX_w,Family Fare,https://www.yelp.com/biz/family-fare-eaton-rapids?osq=meijer,3.4,5,"Drugstores, Grocery",N/A,(517) 663-4870,prices tend to be substantially higher on items here compared to stores like Walmart and Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/fGMIjf1K6A-EuOg4AMYJvw/348s.jpg
Presque Isle County,1,V_MR-pINpcCEVyljmMNDcg,Meijer,https://www.yelp.com/biz/meijer-alpena?osq=meijer,4.9,9,"Department Stores, Grocery, Bakeries",$$,(989) 884-6100,This is such a nice Meijer! It is very clean well-organized. What really caught my attention was the...,https://s3-media0.fl.yelpcdn.com/bphoto/6HXeWMxA9pxi4axAQO6otA/348s.jpg
Presque Isle County,2,DQfG2cwwokp-QfgmX8MMQw,Meijer,https://www.yelp.com/biz/meijer-gaylord-2?osq=meijer,3.8,5,"Grocery, Bakeries, Department Stores",$$,(989) 731-9600,Best experience I've had at a Meijer in ever!,https://s3-media0.fl.yelpcdn.com/bphoto/EPQ4L71h10lAglF6F9y8oA/348s.jpg
Presque Isle County,3,TnCAeXXkLjtLM19JGYy2OA,Meijer,https://www.yelp.com/biz/meijer-petoskey?osq=meijer,2.7,35,"Grocery, Bakeries, Department Stores",$,(231) 348-6100,This Meijer has an interesting layout with the frozen foods and dairy separated from the rest of the...,https://s3-media0.fl.yelpcdn.com/bphoto/fc1cmA0nMZPamBkUiLCnNA/348s.jpg
Presque Isle County,4,-sF-j-t8NlXckp1NA0lBCQ,Rygwelski’s IGA,https://www.yelp.com/biz/rygwelskis-iga-rogers-city?osq=meijer,4.9,9,Grocery,$,(989) 734-3248,"Tiny little grocery store in Rogers City, MI that has some of the best home made landjagers!!!",https://s3-media0.fl.yelpcdn.com/bphoto/LrEoBWUGrMGzmnxn-pvkcw/348s.jpg
Presque Isle County,5,33AXA94Khci_7AihzKm3Dg,Perch’s IGA Foodstore,https://www.yelp.com/biz/perchs-iga-foodstore-alpena?osq=meijer,4.6,5,"Grocery, Beer, Wine & Spirits",$$,(989) 354-4012,It's there and the size is great! Better than you're average Meijer or Walmart produce.,https://s3-media0.fl.yelpcdn.com/bphoto/eHyBjNv2nPbAnqBiq4STdA/348s.jpg
Presque Isle County,6,XBOh888tnNUG5VxiEY8YCg,Glen’s Markets,https://www.yelp.com/biz/glens-markets-rogers-city?osq=meijer,4.0,1,Grocery,$,(989) 734-4182,This is a full service grocery store and has been here for at least 30 years.,https://s3-media0.fl.yelpcdn.com/bphoto/LDbuSnnwsp62oA5MkawaiQ/348s.jpg
Presque Isle County,7,xp8f204VvaIcyIYwkD7d7w,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-alpena?osq=meijer,3.1,9,"Department Stores, Grocery",$,(989) 354-0830,They are always moving stuff around so you can never find anything. This is why I go to meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/9-sy6R9gW40wGv68cKBZRA/348s.jpg
Presque Isle County,8,9ooR5nODeRTlWOFiU5y1dw,Birch Hill Grocery,https://www.yelp.com/biz/birch-hill-grocery-presque-isle?osq=meijer,4.5,6,"Grocery, Cafes, Pizza",$$,(989) 595-0595,Beautiful old time country store lots of charm. Wife and I had a smoothie well worth the wait. Has a sitting room where you can enjoy your morning coffee and…,https://s3-media0.fl.yelpcdn.com/bphoto/T8T1nQqsTjyPeAvpyIIl8Q/348s.jpg
Presque Isle County,9,ijyd5X48M3D6ZTFl8qQ6YQ,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-cheboygan?osq=meijer,2.8,10,"Department Stores, Grocery",N/A,(231) 627-2769,This store also has a great variety of produce that is often more fresh than other grocery stores...,https://s3-media0.fl.yelpcdn.com/bphoto/FQAZY4xV4Zn3kxNHg6mg2Q/348s.jpg
Presque Isle County,10,8kGnk8cmDlesF5qMQa8ifw,Ida Mae’s Portage Deli,https://www.yelp.com/biz/ida-maes-portage-deli-presque-isle?osq=meijer,3.5,4,"Grocery, Delis",$,(989) 595-5095,"We ended up stuck at the marina across the street with an engine issue. We went across to the store and deli- met the new owner, not sure how new, and got such…",https://s3-media0.fl.yelpcdn.com/bphoto/vfIF0Hkr4grigmnyil1h1w/348s.jpg
Hillsdale County,1,XnLKM1ivIeuO1I8-_WJERA,Meijer,https://www.yelp.com/biz/meijer-coldwater?osq=meijer,4.5,2,"Grocery, Bakeries, Department Stores",$,(517) 279-3300,"I love how the store have so much to choose so we don't got stuck Cooking always the same, how the bring green plantains, the organization at the store is…",https://s3-media0.fl.yelpcdn.com/bphoto/aIYHFugBv9pehD02eNgf3w/348s.jpg
Hillsdale County,2,Z7fJIWBmZODzZZ_0q9O8IA,Meijer,https://www.yelp.com/biz/meijer-angola?osq=meijer,2.2,9,"Department Stores, Bakeries, Grocery",$$,(260) 668-1100,"This is your standard Meijer store. I will give credit where credit is do though, they do have...",https://s3-media0.fl.yelpcdn.com/bphoto/1SKb9s0IGgzonQlk20zd5w/348s.jpg
Hillsdale County,3,AbCtM5YE9daClNqbcf_tsg,Meijer,https://www.yelp.com/biz/meijer-jackson-2?osq=meijer,2.5,22,"Grocery, Bakeries, Department Stores",$$,(517) 787-7000,Not happy that Meijers has decided to remove the self check out for items over 20.,https://s3-media0.fl.yelpcdn.com/bphoto/BR9-8e-1gkU5ujGT7i3wOA/348s.jpg
Hillsdale County,4,5dBuQFAldctKF4UGHgocEg,Meijer,https://www.yelp.com/biz/meijer-jackson-3?osq=meijer,2.6,9,"Grocery, Bakeries, Department Stores",N/A,(517) 787-8722,put it in a public forum for others to see. there is a cashier at this meijer location whose name...,https://s3-media0.fl.yelpcdn.com/bphoto/HuTsB1IGsKcEcNHgl1n7Bg/348s.jpg
Hillsdale County,5,0MBRsIsfFTkXIFvMOHztXw,Meijer,https://www.yelp.com/biz/meijer-adrian?osq=meijer,3.3,6,"Grocery, Bakeries, Department Stores",$,(517) 265-7820,I've been back to Meijer several times. The balloons are all gone. It's a great place to shop.,https://s3-media0.fl.yelpcdn.com/bphoto/hglw51o0ptnajchk56nAMw/348s.jpg
Hillsdale County,6,h2NEbzbkPFv2-nQveeC43Q,Walmart Supercenter,https://www.yelp.com/biz/walmart-supercenter-angola?osq=meijer,3.7,7,"Department Stores, Grocery",$$,(260) 665-7313,A whole lot faster to run in and grab what you need than dollar general or Meijer.,https://s3-media0.fl.yelpcdn.com/bphoto/Nb1-6AghRShuhemd8ZheEw/348s.jpg
Hillsdale County,7,lPlmEqNouYGvUXn4fd_byw,Polly’s Country Market,https://www.yelp.com/biz/pollys-country-market-jackson-2?osq=meijer,3.9,13,"Grocery, Drugstores, Meat Shops",N/A,(517) 787-6096,The prices are competitive with Meijer and Kroger. The selection of international foods is a lot...,https://s3-media0.fl.yelpcdn.com/bphoto/POfIzRCx-6CZNK5iZ1IjCw/348s.jpg
